id,scenathon_id,pathway,country_id,alpha3,iteration,TradeAdjusment,submission_id,Year,GDP,Population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,LNPPMatureForest,LNPPMatureOtherLand,PATarget,AgroecoSh,ProtectedAreasForest,ProtectedAreasOtherNat,ProtectedAreasOther,OECMAreas,CalcBioScore,HistCropland,HistHarvArea,HistPasture,HistUrban,HistForest,HistOtherLand,CalcCropland,CalcPasture,CalcForest,CalcNewForest,CalcOtherLand,NewOtherLand,CalcUrban,TotalLand,ForestChange,NewForestChange,NetForestChange,HistCropAllCO2e,HistCropCO2,HistCropN2O,HistCropCH4,CalcCropAllCO2e,CalcCropN2O,CalcCropCH4_CH4,CalcCropCH4,CalcCropCO2,HistLiveAllCO2e,HistLiveN2O,HistLiveCH4,CalcLiveAllCO2e,CalcLiveCH4_CH4,CalcLiveCH4,CalcLiveN2O,CalcAllAgriCO2e,CalcDeforCO2,CalcOtherLUCCO2,CalcSequestCO2,CalcPeatCO2,CalcAllLandCO2e,GHGbiofuels,HistWFblue,CalcWFblue,CalcSequestAband,CalcSequestAffor,CalcFarmLabourFTE,CalcN_org,CalcN_synth,HistN_org,HistN_synth,TotalP,HistP
10557,16,CurrentTrend,31,NOR,3,Yes,278,2010,1.17E-03,4.889741,2630.650365,2630.650365,2484.599102,99.43573205,88.86640997,2087.70935,10161.614,8851.915,0.17,0.147832615,867.972,2744.891,5530.998,0,95.2130973,830.1,329.327,175.8,0,12102,23416.5,830.1,173.4533876,12108.55798,0,23127.2846,53.9,231.1040262,36524.4,-1.821736874,0,-1.821736874,3.01109922,1.9607703,1.0465182,0.00381072,2.285536245,0.605722856,1.20E-04,3.26E-03,1.676555036,3.27724424,0.5437068,2.73353744,2.779835121,8.70E-02,2.365651667,0.414183455,5.065371366,3.93E-02,0.210017896,-7.11E-02,NULL,0.178200392,0,67.70005,6.123368382,-7.11E-02,0,4.044555492,40.18427848,21.98229104,46.99645289,85.366,8.171983255,18.064
9787,16,CurrentTrend,31,NOR,2,No,278,2010,0.001169223,4.889741,2630.650365,2630.650365,2484.269973,99.45643796,88.86039397,2087.70935,10161.614,8851.915,0.17,0.146325484,867.972,2744.891,5530.998,0,95.2130973,830.1,329.327,175.8,0,12102,23416.5,830.1,173.4775794,12108.54769,0,23127.27071,53.9,231.1040262,36524.4,-1.816778213,0,-1.816778213,3.01109922,1.9607703,1.0465182,0.00381072,2.260506988,0.599315777,0.000118464,0.003222231,1.65796898,3.27724424,0.5437068,2.73353744,2.780484678,0.086993525,2.366223881,0.414260798,5.040991666,0.039197656,0.209930103,-0.071119845,NULL,0.178007914,0,67.70005,6.124181919,-0.071119845,0,4.033170642,39.73880115,21.6603721,46.99645289,85.366,8.104197215,18.064
11106,17,NationalCommitments,31,NOR,2,No,278,2010,1.17E-03,4.889741,2630.650365,2630.650365,2484.269973,99.45643796,88.86039397,2087.70935,10161.614,8851.915,0.17,0.146325484,867.972,2744.891,5530.998,0,95.2130973,830.1,329.327,175.8,0,12102,23416.5,830.1,173.4775794,12108.54769,0,23127.27071,53.9,231.1040262,36524.4,-1.816778213,0,-1.816778213,3.01109922,1.9607703,1.0465182,0.00381072,2.260506988,0.599315777,1.18E-04,3.22E-03,1.65796898,3.27724424,0.5437068,2.73353744,2.780484678,8.70E-02,2.366223881,0.414260798,5.040991666,3.92E-02,0.209930103,-7.11E-02,NULL,0.178007914,0,67.70005,6.124181919,-7.11E-02,0,4.033170642,39.73880115,21.6603721,46.99645289,85.366,8.104197215,18.064
11447,18,GlobalSustainability,31,NOR,2,No,278,2010,1.17E-03,4.889741,2630.650365,2630.650365,2484.269973,99.45643796,88.86039397,2347.463959,10161.614,8851.915,0.17,0.146325484,867.972,2744.891,5530.998,0,95.2130973,830.1,329.327,175.8,0,12102,23416.5,830.1,173.4775794,12108.54769,0,23127.27071,53.9,231.1040262,36524.4,-1.816778213,0,-1.816778213,3.01109922,1.9607703,1.0465182,0.00381072,2.260506988,0.599315777,1.18E-04,3.22E-03,1.65796898,3.27724424,0.5437068,2.73353744,2.780484678,8.70E-02,2.366223881,0.414260798,5.040991666,3.92E-02,0.209930103,-7.11E-02,NULL,0.178007914,0,67.70005,6.124181919,-7.11E-02,0,4.033170642,39.73880115,21.6603721,46.99645289,85.366,8.104197215,18.064
9794,16,CurrentTrend,31,NOR,2,No,278,2045,0.002448314,6.239281,0,2424.414978,2355.59368,92.46860992,87.8849799,2087.617041,10157.764,10447.75651,0.17,0.239205926,1545.204071,3021.9543,5593.331,0,100,0,0,0,0,0,0,784.9633591,158.1019559,12108.54769,0,23000.83755,99.03664092,372.9128067,36524.4,0,0,0,0,0,0,0,1.134486882,0.549337982,5.93E-05,0.001612003,0.583536897,0,0,0,2.563902905,0.080237655,2.182464214,0.38143869,3.698389786,0,0.116134319,-0.130676634,NULL,-0.014542315,0,0,6.260841869,-0.130676634,0,4.321383693,46.03860816,25.60449265,0,0,9.204147575,0
10564,16,CurrentTrend,31,NOR,3,Yes,278,2045,2.45E-03,6.239281,0,2424.414978,2356.225975,92.46777294,87.90904535,2087.617041,10157.764,10447.75648,0.17,0.241154207,1545.204071,3021.9543,5593.331,0,100,0,0,0,0,0,0,785.4691272,158.1019559,12108.55798,0,23000.82725,98.53087276,372.9128067,36524.4,0,0,0,0,0,0,0,1.144462283,0.554151614,5.98E-05,1.63E-03,0.588684447,0,0,0,2.563902905,8.02E-02,2.182464214,0.38143869,3.708365188,0,0.116134319,-0.130009285,NULL,-1.39E-02,0,0,6.260841869,-0.130009285,0,4.329493654,46.44907354,25.95149196,0,0,9.271714882,0
9795,16,CurrentTrend,31,NOR,2,No,278,2050,0.002666131,6.367559,0,2424.414978,2344.317001,92.19146966,87.40462318,2087.548237,10157.764,10442.87303,0.17,0.23919884,1635.390485,3050.62696,5593.331,0,100,0,0,0,0,0,0,784.9633591,155.4142004,12108.54769,0,22990.08653,99.03664092,386.3515838,36524.4,1.82E-12,0,1.82E-12,1.2676482,0,1.2676482,0,1.142072315,0.556923415,5.93E-05,0.001612003,0.583536897,3.46262476,0.4052958,3.05732896,2.528326551,0.079144804,2.152738674,0.375587876,3.670398866,0,0.09930013,-0.130676634,NULL,-0.031376505,0,0,6.427273738,-0.130676634,0,4.388835648,46.98922954,26.04857641,0,0,9.40261433,0
10565,16,CurrentTrend,31,NOR,3,Yes,278,2050,2.67E-03,6.367559,0,2424.414978,2344.891898,92.1898466,87.42627992,2087.548237,10157.764,10442.873,0.17,0.24114697,1635.390485,3050.62696,5593.331,0,100,0,0,0,0,0,0,785.4691272,155.4142004,12108.55798,0,22990.07623,98.53087276,386.3515838,36524.4,1.82E-12,0,1.82E-12,1.2676482,0,1.2676482,0,1.152117917,0.561807247,5.98E-05,1.63E-03,0.588684447,3.46262476,0.4052958,3.05732896,2.528326551,7.91E-02,2.152738674,0.375587876,3.680444467,0,9.93E-02,-0.130009285,NULL,-0.030709155,0,0,6.427273738,-0.130009285,0,4.396823022,47.40778255,26.40241284,0,0,9.471512951,0
9861,16,CurrentTrend,17,FIN,2,No,273,2050,421.4227885,5.411529957,0,2409.389872,2388.585091,80.92988467,84.46139662,2084.629158,16408.618,3175.225005,NULL,0.087332839,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2248.734428,21.33110353,22369.81839,0,5691.847308,53.91999716,73.34877529,30459,0,0,0,1.3669383,0,1.3669383,0,2.12434184,1.053528488,0.000151794,0.004128802,1.06668455,2.56311878,0.1775319,2.38558688,2.104192318,0.067061306,1.824067528,0.28012479,4.207607432,0,0.006195624,-0.000786663,NULL,0.005408962,-0.020926726,0,17.49614612,-0.000786663,0,42.14357324,41.89910748,79.76458567,0,0,15.38224686,0
10389,16,CurrentTrend,17,FIN,3,Yes,273,2050,421.4227885,5.411529957,0,2409.389872,2388.944044,80.92967703,84.4616715,2084.629158,16408.618,3072.386073,NULL,9.80E-02,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2468.848722,21.32877244,22369.84085,0,5507.47945,18.15342782,73.34877529,30459,0,0,0,1.3669383,0,1.3669383,0,2.601107257,1.293762336,1.85E-04,5.04E-03,1.302304109,2.56311878,0.1775319,2.38558688,2.105432104,6.71E-02,1.825182068,0.280250037,4.685612635,0,0.152212828,-6.69E-04,NULL,0.151543811,-2.09E-02,0,17.54761349,-6.69E-04,0,44.80650142,51.13849187,97.19358915,0,0,18.08697778,0
9860,16,CurrentTrend,17,FIN,2,No,273,2045,393.5699745,5.452753737,0,2404.562876,2384.057204,82.24376816,83.41832532,2084.438159,16408.618,3175.378524,NULL,0.089050529,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2269.274743,21.53802324,22369.81839,0,5692.122505,35.64952814,70.59681275,30459,0,0,0,0,0,0,0,2.168551798,1.07604847,0.000154869,0.004212434,1.088290895,0,0,0,2.175557952,0.069350338,1.886329201,0.289228751,4.323183023,0,0.006134248,-0.000786663,NULL,0.005347585,-0.020926726,0,17.70199481,-0.000786663,0,43.57712319,42.74636877,81.34153707,0,0,15.63208844,0
10388,16,CurrentTrend,17,FIN,3,Yes,273,2045,393.5699745,5.452753737,0,2404.562876,2384.367211,82.24362332,83.41787143,2084.438159,16408.618,3085.026184,NULL,0.097805558,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2448.735173,21.53595047,22369.84085,0,5530.137783,18.15342782,70.59681275,30459,0,0,0,0,0,0,0,2.558954557,1.27284896,1.82E-04,4.96E-03,1.28114668,0,0,0,2.176819065,6.94E-02,1.887462394,0.289356671,4.714846895,0,0.173725629,-7.25E-04,NULL,0.173000638,-2.09E-02,0,17.75125209,-7.25E-04,0,45.75742258,50.30884955,95.6043991,0,0,17.84160818,0
9859,16,CurrentTrend,17,FIN,2,No,273,2040,365.9016788,5.486144009,0,2399.73588,2379.439342,83.55061303,82.367051,2087.854677,16408.618,3175.532044,NULL,0.090712843,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2289.036033,21.72926207,22369.81839,0,5692.397701,18.17376554,67.8448502,30459,0,0,0,0,0,0,0,2.211164694,1.097794017,0.000157827,0.004292893,1.109077783,0,0,0,2.245293039,0.071586754,1.94715971,0.298133329,4.435531006,0,0.072158925,-0.000786663,NULL,0.071372262,-0.020926726,0,17.88287778,-0.000786663,0,44.92168174,43.56149977,82.85713466,0,0,15.86841274,0
10387,16,CurrentTrend,17,FIN,3,Yes,273,2040,365.9016788,5.486144009,0,2399.73588,2379.70192,83.55053575,82.36592798,2087.854677,16408.618,3099.51121,NULL,9.75E-02,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2425.330151,21.72745306,22369.84085,0,5556.103265,18.15342782,67.8448502,30459,0,0,0,0,0,0,0,2.509905999,1.248515424,1.79E-04,4.86E-03,1.256526952,0,0,0,2.246369818,7.16E-02,1.948127398,0.29824242,4.73534909,0,0.445124979,-7.84E-04,NULL,0.444341457,-2.09E-02,0,17.92422981,-7.84E-04,0,46.58794306,49.34344486,93.75982635,0,0,17.55241511,0
9858,16,CurrentTrend,17,FIN,2,No,273,2035,337.8497148,5.508387014,0,2394.908884,2374.696036,84.84837665,81.30536552,2093.672345,16408.618,3181.343879,NULL,0.091055085,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2281.215111,21.88396226,22369.81839,0,5702.815885,18.17376554,65.09288765,30459,0,0,0,0,0,0,0,2.195234176,1.090122166,0.000156656,0.00426105,1.10085096,0,0,0,2.310525936,0.073678693,2.004060444,0.306465491,4.484833385,0,0.083446787,-0.000851195,NULL,0.082595592,-0.020926726,0,18.02885543,-0.000851195,0,45.81470173,43.23890604,82.22307018,0,0,15.76309902,0
9854,16,CurrentTrend,17,FIN,2,No,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.736816,103.9742736,80.47386517,2082.80457,16657.018,2563.827,NULL,0.101852381,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47585587,22369.81839,0,5747.955423,15.7913353,54.15059804,30459,-0.029433435,0,-0.029433435,2.72291492,1.2625284,1.4560182,0.00436832,2.345269055,1.093788181,0.000158646,0.004315165,1.247165708,2.89626582,0.3880695,2.50819632,2.687630309,0.085938153,2.337517752,0.350112557,5.011972637,0.000768035,0.006782083,-0.002575366,NULL,0.004974752,-0.020926726,7.5,18.03775524,-0.002575366,0,52.04903512,45.94657839,81.74701382,46.44096483,143.479,15.58561147,25.17194
11008,17,NationalCommitments,17,FIN,2,No,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.736816,103.9742736,80.47386517,2082.80457,16657.018,2563.827,0.25,0.101852381,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47585587,22369.81839,0,5747.955423,15.7913353,54.15059804,30459,-2.94E-02,0,-2.94E-02,2.72291492,1.2625284,1.4560182,0.00436832,2.345269055,1.093788181,1.59E-04,4.32E-03,1.247165708,2.89626582,0.3880695,2.50819632,2.687630309,8.59E-02,2.337517752,0.350112557,5.011972637,7.68E-04,6.78E-03,-2.58E-03,NULL,4.97E-03,-2.09E-02,7.5,18.03775524,-2.58E-03,0,52.04903512,45.94657839,81.74701382,46.44096483,143.479,15.58561147,25.17194
11316,18,GlobalSustainability,17,FIN,2,No,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.736816,103.9742736,80.47386517,2082.80457,16657.018,2563.827,0.3,0.101852381,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47585587,22369.84782,0,5747.92599,15.7913353,54.15059804,30459,0,0,0,2.72291492,1.2625284,1.4560182,0.00436832,2.345269055,1.093788181,1.59E-04,4.32E-03,1.247165708,2.89626582,0.3880695,2.50819632,2.687630309,8.59E-02,2.337517752,0.350112557,5.011972637,0,7.01E-03,-2.58E-03,NULL,4.44E-03,-2.09E-02,7.5,18.03775524,-2.58E-03,0,52.04903512,45.94657839,81.74701382,46.44096483,143.479,15.58561147,25.17194
10085,18,GlobalSustainability,17,FIN,3,Yes,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.574777,103.9674436,80.48034294,2082.80457,16657.018,2563.827,0.3,0.102037137,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47233178,22369.87029,0,5747.92599,15.77239455,54.15059804,30459,0,0,0,2.72291492,1.2625284,1.4560182,0.00436832,2.349578165,1.095748397,1.59E-04,4.32E-03,1.249506504,2.89626582,0.3880695,2.50819632,2.687130159,8.59E-02,2.337076518,0.350053641,5.015781597,0,7.01E-03,-2.57E-03,NULL,4.44E-03,-2.09E-02,7.5,18.04994907,-2.57E-03,0,52.06199277,46.03268931,81.89485769,46.44096483,143.479,15.60974721,25.17194
10096,17,NationalCommitments,17,FIN,3,Yes,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.574777,103.9674436,80.48034294,2082.80457,16657.018,2563.827,0.25,0.102037137,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47233178,22369.84085,0,5747.955423,15.77239455,54.15059804,30459,-2.94E-02,0,-2.94E-02,2.72291492,1.2625284,1.4560182,0.00436832,2.349578165,1.095748397,1.59E-04,4.32E-03,1.249506504,2.89626582,0.3880695,2.50819632,2.687130159,8.59E-02,2.337076518,0.350053641,5.015781597,7.68E-04,6.78E-03,-2.57E-03,NULL,4.98E-03,-2.09E-02,7.5,18.04994907,-2.57E-03,0,52.06199277,46.03268931,81.89485769,46.44096483,143.479,15.60974721,25.17194
10382,16,CurrentTrend,17,FIN,3,Yes,273,2015,234.534,5.479461,2527.36609,2527.36609,2480.574777,103.9674436,80.48034294,2082.80457,16657.018,2563.827,NULL,0.102037137,2230.201,1275.569,792.756,0,95.97524405,2245.6,1117.912,27.8,0,22409,5708.6,2243.8084,27.47233178,22369.84085,0,5747.955423,15.77239455,54.15059804,30459,-2.94E-02,0,-2.94E-02,2.72291492,1.2625284,1.4560182,0.00436832,2.349578165,1.095748397,1.59E-04,4.32E-03,1.249506504,2.89626582,0.3880695,2.50819632,2.687130159,8.59E-02,2.337076518,0.350053641,5.015781597,7.68E-04,6.78E-03,-2.57E-03,NULL,4.98E-03,-2.09E-02,7.5,18.04994907,-2.57E-03,0,52.06199277,46.03268931,81.89485769,46.44096483,143.479,15.60974721,25.17194
10386,16,CurrentTrend,17,FIN,3,Yes,273,2035,337.8497148,5.508387014,0,2394.908884,2374.892706,84.84825897,81.30302796,2093.672345,16408.618,3137.21721,NULL,9.54E-02,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2360.336352,21.88241909,22369.84085,0,5623.69406,18.15342782,65.09288765,30459,0,0,0,0,0,0,0,2.372594861,1.179835848,1.69E-04,4.60E-03,1.188160017,0,0,0,2.311221898,7.37E-02,2.004686693,0.306535205,4.662890032,0,0.356980261,-8.48E-04,NULL,0.356132251,-2.09E-02,0,18.05597686,-8.48E-04,0,46.79894722,46.66258801,88.67642866,0,0,16.75131501,0
9857,16,CurrentTrend,17,FIN,2,No,273,2030,308.8181586,5.515142363,0,2390.081888,2369.803963,86.13397952,80.22998504,2097.871943,16408.618,3188.141259,NULL,0.091323646,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2271.688067,21.97811589,22369.81839,0,5715.000738,18.17376554,62.3409251,30459,0,0,0,1.3864851,0,1.3864851,0,2.175739034,1.080687306,0.00015523,0.00422226,1.090829468,2.74358046,0.1903083,2.55327216,2.367549491,0.075510599,2.053888298,0.313661193,4.522361799,0,0.097598176,-0.000925602,NULL,0.096672574,-0.020926726,0,18.12858776,-0.000925602,0,46.51130754,42.84594905,81.4538947,0,0,15.6291286,0
10125,17,NationalCommitments,18,GBR,3,Yes,290,2050,6507.412728,71.684966,0,2590.177331,2573.332685,114.05287,78.40997583,2081.60265,1011.521098,1161.892023,0.3,0.504884568,967.2709821,1986.517288,4695.645903,0,47.18223436,0,0,0,0,0,0,3469.80299,4992.329209,2911.690945,1744.136665,4050.737501,4879.981761,2930.63106,24979.31013,-6.5,179.0833333,172.5833333,10.09008,0,10.09008,0,7.524982485,5.949583651,2.42E-04,6.58E-03,1.568823329,32.49602228,4.3165122,28.17951008,19.70858557,0.610437891,16.60391063,3.104674936,26.66562694,1.592066667,0.95524,-29.96952427,NULL,-23.4966244,-0.567941111,0,18.1381602,-18.93345569,-10.72316707,38.06361084,382.5993575,317.0467516,0,0,57.63406106,0
11026,17,NationalCommitments,18,GBR,2,No,290,2050,6507.412728,71.684966,0,2590.177331,2573.065157,114.0508454,78.40366638,2081.60265,1011.521098,1162.390644,0.3,0.505044697,967.2709821,1986.517288,4695.645903,0,47.18087622,0,0,0,0,0,0,3482.897603,5060.735193,2911.690945,1744.136665,4050.737501,4798.481164,2930.63106,24979.31013,-6.5,179.0833333,172.5833333,10.09008,0,10.09008,0,7.533279139,5.951377621,2.43E-04,6.60E-03,1.575298872,32.49602228,4.3165122,28.17951008,19.86856824,0.614693613,16.71966626,3.148901981,26.83390627,1.592066667,0.95524,-29.69844716,NULL,-23.22554729,-0.567941111,0,18.1381602,-18.66237858,-10.72316707,38.00259821,382.9144579,318.2653929,0,0,57.878784,0
10385,16,CurrentTrend,17,FIN,3,Yes,273,2030,308.8181586,5.515142363,0,2390.081888,2369.955074,86.13380234,80.2269126,2097.871943,16408.618,3167.40577,NULL,9.37E-02,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2308.878666,21.97683784,22369.84085,0,5677.80929,18.15342782,62.3409251,30459,0,0,0,1.3864851,0,1.3864851,0,2.264055642,1.12563445,1.61E-04,4.39E-03,1.13403171,2.74358046,0.1903083,2.55327216,2.367675573,7.55E-02,2.054003895,0.313671678,4.610804488,0,0.279072498,-9.22E-04,NULL,0.278150124,-2.09E-02,0,18.14801799,-9.22E-04,0,46.99331032,44.54006297,84.64328039,0,0,16.10696997,0
9856,16,CurrentTrend,17,FIN,2,No,273,2025,278.7538195,5.503756275,0,2385.254893,2364.721887,87.40405982,79.13723908,2097.038689,16408.618,3196.174358,NULL,0.091490911,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2260.022278,21.99588895,22369.81839,0,5729.400717,18.17376554,59.58896255,30459,-3.64E-12,0,-3.64E-12,0,0,0,0,2.151754604,1.06902161,0.000153484,0.004174762,1.078558233,0,0,0,2.413449611,0.076989172,2.094105486,0.319344125,4.544277488,0,0.111773392,-0.001012465,NULL,0.110760927,-0.020926726,0,18.17454351,-0.001012465,0,46.96504519,42.36478549,80.51545264,0,0,15.46000849,0
10384,16,CurrentTrend,17,FIN,3,Yes,273,2025,278.7538195,5.503756275,0,2385.254893,2364.844247,87.40323054,79.13334149,2097.038689,16408.618,3190.958275,NULL,9.26E-02,4666.194,2480.774,790.947,0,95.97524405,0,0,0,0,0,0,2269.394981,21.992878,22369.84085,0,5720.028898,18.15342782,59.58896255,30459,-3.64E-12,0,-3.64E-12,0,0,0,0,2.180982611,1.084255043,1.55E-04,4.23E-03,1.092498847,0,0,0,2.412963293,7.70E-02,2.093676707,0.319286587,4.573019178,0,0.172910182,-0.00100952,NULL,0.171900662,-2.09E-02,0,18.19010929,-0.00100952,0,47.10711461,42.9114492,81.53902281,0,0,15.59923648,0
10098,17,NationalCommitments,17,FIN,3,Yes,273,2025,280.298594,5.532919127,0,2393.980259,2372.649018,87.55707217,79.2336768,2097.038689,16408.618,3201.861788,0.25,8.99E-02,5616.164429,2599.717139,790.947,0,96.3394442,0,0,0,0,0,0,2197.346192,21.91702728,22369.84085,8.333333333,5739.574251,62.39938143,59.58896255,30459,0,8.333333333,8.333333333,0,0,0,0,2.033815995,1.013169854,1.45E-04,3.94E-03,1.016710772,0,0,0,2.425379866,7.74E-02,2.105734723,0.319645144,4.438269135,0,6.28E-03,-3.16E-02,NULL,-0.025344502,-2.09E-02,0,18.53314278,-9.88E-03,-2.17E-02,46.95452678,39.95682665,76.0140472,0,0,14.72659746,0
11010,17,NationalCommitments,17,FIN,2,No,273,2025,280.298594,5.532919127,0,2393.980259,2372.639453,87.56554513,79.24551954,2097.038689,16408.618,3201.850493,0.25,8.96E-02,5616.164429,2599.717139,790.947,0,96.33933685,0,0,0,0,0,0,2204.915767,21.92277776,22369.81839,8.333333333,5739.575648,54.84512386,59.58896255,30459,0,8.333333333,8.333333333,0,0,0,0,2.04057651,1.016034391,1.45E-04,3.95E-03,1.020591729,0,0,0,2.427644111,0.077490778,2.107749162,0.319894948,4.447293895,0,6.26E-03,-3.04E-02,NULL,-0.024132376,-2.09E-02,0,18.53358854,-8.65E-03,-2.17E-02,47.03410884,40.11157613,76.3125603,0,0,14.79572113,0
9855,16,CurrentTrend,17,FIN,2,No,273,2020,249.127,5.529468,2380.427897,2380.427897,2358.823629,88.68444368,78.09160056,2089.88561,16408.618,2679.587,NULL,0.094931113,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17371499,22369.81839,0,5745.877613,18.17376554,56.837,30459,3.64E-12,0,3.64E-12,2.46456642,1.089915,1.3704327,0.00421872,2.115182783,1.047130698,0.000151403,0.004118155,1.063933929,2.63666758,0.3557463,2.28092128,2.470696863,0.078804343,2.143478131,0.327218732,4.564952919,0,0.028487545,-0.002668857,NULL,0.025818687,-0.020926726,7.5,18.64294569,-0.002668857,0,47.52661853,41.79007748,79.13490549,42.73513359,139.316,15.00921334,26.27205
11009,17,NationalCommitments,17,FIN,2,No,273,2020,249.127,5.529468,2380.427897,2380.427897,2358.823629,88.68444368,78.09160056,2089.88561,16408.618,2679.587,0.25,9.49E-02,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17371499,22369.81839,0,5745.877613,18.17376554,56.837,30459,3.64E-12,0,3.64E-12,2.46456642,1.089915,1.3704327,0.00421872,2.115182783,1.047130698,1.51E-04,4.12E-03,1.063933929,2.63666758,0.3557463,2.28092128,2.470696863,7.88E-02,2.143478131,0.327218732,4.564952919,0,2.85E-02,-2.67E-03,NULL,2.58E-02,-2.09E-02,7.5,18.64294569,-2.67E-03,0,47.52661853,41.79007748,79.13490549,42.73513359,139.316,15.00921334,26.27205
11317,18,GlobalSustainability,17,FIN,2,No,273,2020,249.127,5.529468,2380.427897,2380.427897,2358.823629,88.68444368,78.09160056,2089.88561,16408.618,2679.587,0.3,9.49E-02,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17371499,22369.84782,0,5745.848179,18.17376554,56.837,30459,0,0,0,2.46456642,1.089915,1.3704327,0.00421872,2.115182783,1.047130698,1.51E-04,4.12E-03,1.063933929,2.63666758,0.3557463,2.28092128,2.470696863,7.88E-02,2.143478131,0.327218732,4.564952919,0,2.85E-02,-2.67E-03,NULL,2.58E-02,-2.09E-02,7.5,18.64294569,-2.67E-03,0,47.52661853,41.79007748,79.13490549,42.73513359,139.316,15.00921334,26.27205
10086,18,GlobalSustainability,17,FIN,3,Yes,273,2020,249.127,5.529468,2380.427897,2380.427897,2360.917467,88.68857127,78.10309449,2089.88561,16408.618,2679.587,0.3,9.53E-02,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17298485,22369.87029,0,5745.846782,18.15342782,56.837,30459,3.64E-12,0,3.64E-12,2.46456642,1.089915,1.3704327,0.00421872,2.123127086,1.05097773,1.52E-04,4.13E-03,1.068015403,2.63666758,0.3557463,2.28092128,2.470577177,7.88E-02,2.143372598,0.327204579,4.572777537,0,2.85E-02,-2.67E-03,NULL,2.58E-02,-2.09E-02,7.5,18.6810744,-2.67E-03,0,47.56987871,41.95012558,79.4258826,42.73513359,139.316,15.05492429,26.27205
10097,17,NationalCommitments,17,FIN,3,Yes,273,2020,249.127,5.529468,2380.427897,2380.427897,2360.917467,88.68857127,78.10309449,2089.88561,16408.618,2679.587,0.25,9.53E-02,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17298485,22369.84085,0,5745.876216,18.15342782,56.837,30459,0,0,0,2.46456642,1.089915,1.3704327,0.00421872,2.123127086,1.05097773,1.52E-04,4.13E-03,1.068015403,2.63666758,0.3557463,2.28092128,2.470577177,7.88E-02,2.143372598,0.327204579,4.572777537,0,2.85E-02,-2.67E-03,NULL,2.58E-02,-2.09E-02,7.5,18.6810744,-2.67E-03,0,47.56987871,41.95012558,79.4258826,42.73513359,139.316,15.05492429,26.27205
10383,16,CurrentTrend,17,FIN,3,Yes,273,2020,249.127,5.529468,2380.427897,2380.427897,2360.917467,88.68857127,78.10309449,2089.88561,16408.618,2679.587,NULL,9.53E-02,2333.097,1240.387,790.947,0,95.97524405,2248,1036.14,22,0,22409,5715,2246.119519,22.17298485,22369.84085,0,5745.876216,18.15342782,56.837,30459,0,0,0,2.46456642,1.089915,1.3704327,0.00421872,2.123127086,1.05097773,1.52E-04,4.13E-03,1.068015403,2.63666758,0.3557463,2.28092128,2.470577177,7.88E-02,2.143372598,0.327204579,4.572777537,0,2.85E-02,-2.67E-03,NULL,2.58E-02,-2.09E-02,7.5,18.6810744,-2.67E-03,0,47.56987871,41.95012558,79.4258826,42.73513359,139.316,15.05492429,26.27205
