"id","scenathon_id","country_id","country","iteration","submission_id","year","gdp","population","kcal_hist","kcal_targ","kcal_feas","fat_feas","prot_feas","kcal_mder","lnppmatureforest","lnppmatureotherland","patarget","agroecosh","protectedareasforest","protectedareasothernat","protectedareasother","oecmareas","calcbioscore","histcropland","histharvarea","histpasture","histurban","histforest","histotherland","calccropland","calcpasture","calcforest","calcnewforest","calcotherland","newotherland","calcurban","totalland","forestchange","newforestchange","netforestchange","histcropallco2e","histcropco2","histcropn2o","histcropch4","calccropallco2e","calccropn2o","calccropch4_ch4","calccropch4","calccropco2","histliveallco2e","histliven2o","histlivech4","calcliveallco2e","calclivech4_ch4","calclivech4","calcliven2o","calcallagrico2e","calcdeforco2","calcotherlucco2","calcsequestco2","calcsequestco3","calcalllandco2e","ghgbiofuels","histwfblue","calcwfblue","calcsequestaband","calcsequestaffor","calcfarmlabourfte","calcn_org","calcn_synth","histn_org","histn_synth","totalp","histp"
4757,16,43,"R_CSA",3,250,"2015","1121.623264","199.843078","2370.693635","2370.693635","2368.153106","63.75470592","64.85958533","1832.990392","260231.309","43775.197",NULL,"0.501776985","113839.825","12126.467","27830.428","303.254","69.25071147","40168.104","29823.647","126691.88","0","285540.4","135244.816","40124.28002","121559.3732","296665.8913","0","125687.9301","2314.435301","1645.290021","587997.2","-618.7251224","0","-618.7251224","44.98598908","11.7196413","20.9557257","12.31062208","43.25319603","19.74847195","0.452446581","12.30654701","11.19817706","207.9856114","46.3901802","161.5954312","179.6244312","5.140265587","139.815224","39.80920727","222.6431344","53.24419606","6.660327437","-10.47554382",NULL,"49.42897968","-0.234492822","28466.43377","18858.05689","-10.47554382","0","3188.906873","997.4973358","1754.587709","1043.012991","1885.77273","637.1046678","970.73883"
4758,16,43,"R_CSA",3,250,"2020","1139.262187","209.251929","2383.211003","2383.211003","2379.576081","62.78074195","66.20633244","1841.667445","259513.795","45330.814",NULL,"0.505204617","116681.356","12710.841","29490.51","318.06","69.25071147","39433.89","29057.464","126575.49","0","281321.02","140289.8","39383.3328","121407.7026","296634.3342","0","125673.1703","3000.584104","1898.076","587997.2","-31.55710932","0","-31.55710932","46.87023896","13.6522313","21.4746987","11.74330896","45.06477615","20.13886731","0.431634621","11.74046168","13.18544716","209.0181997","46.6931829","162.3250168","180.9717645","5.176063741","140.7889338","40.1828307","225.8020478","2.47576829","3.775706302","-13.58117475",NULL,"-7.329700158","-0.234492822","28466.43377","18744.84412","-13.58117475","0","3122.6482","1006.635896","1805.991525","1041.211659","1967.40424","673.6550012","1018.45556"
4759,16,43,"R_CSA",3,250,"2025","1317.832038","217.825881","0","2490.228544","2485.45587","75.94204395","71.81309663","1854.922126","249494.661","52133.32994",NULL,"0.511359833","116681.356","12710.841","29490.51","318.06","74.73151675","0","0","0","0","0","0","38238.1204","138405.4567","282319.0107","0","123319.1932","3546.062232","2169.356744","587997.2","-14315.32354","0","-14315.32354","0","0","0","0","46.34208743","21.09878796","0.463085069","12.59591387","12.64738559","0","0","0","219.3367506","6.283284267","170.9053321","48.43141856","265.4443452","1036.903382","17.87260942","-5.574561485",NULL,"1049.20143","-0.234492822","0","18743.05739","-5.574561485","0","2929.481394","1077.678464","1870.18164","0","0","708.8786089","0"
4760,16,43,"R_CSA",3,250,"2030","1492.758753","225.216832","0","2597.246085","2592.674459","89.11454368","77.41714831","1862.386157","240571.3088","51134.95178",NULL,"0.517788315","116681.356","12710.841","29490.51","318.06","80.11750936","0","0","0","0","0","0","37739.45031","153521.9327","269569.3386","0","120957.5718","3768.269203","2440.637488","587997.2","-12749.67212","0","-12749.67212","38.6191648","0","24.4616736","14.1574912","46.90711187","21.82311496","0.465842069","12.67090429","12.41309263","231.3976768","49.8876378","181.510039","258.3699287","7.41106477","201.5809618","56.78896698","305.0425478","923.5207355","22.33135635","-6.580309569",NULL,"939.2717823","-0.234492822","0","18648.40223","-6.580309569","0","2832.775871","1130.678537","1914.658198","0","0","733.6082763","0"
4761,16,43,"R_CSA",3,250,"2035","1669.868789","230.302017","0","2704.263627","2699.775403","102.276372","83.00607066","1863.952683","234202.2841","50385.17358",NULL,"0.524996618","116681.356","12710.841","29490.51","318.06","85.41359747","0","0","0","0","0","0","37536.1614","164253.046","260469.2857","0","119184.0031","3842.785585","2711.918231","587997.2","-9100.052849","0","-9100.052849","0","0","0","0","47.33634969","22.43976137","0.462463532","12.57900807","12.31758026","0","0","0","293.4692701","8.425484618","229.1731816","64.29608844","340.5711269","659.2195707","19.01351591","-6.917583902",NULL,"671.3155027","-0.234492822","0","18624.54747","-6.917583902","0","2764.508153","1181.218033","1949.385151","0","0","756.6980201","0"
4762,16,43,"R_CSA",3,250,"2040","1847.558861","233.824711","0","2811.281168","2806.911461","115.4389374","88.5956736","1861.616284","230173.5677","49888.86907",NULL,"0.532139109","116681.356","12710.841","29490.51","318.06","90.62482913","0","0","0","0","0","0","37517.95059","170930.1873","254713.0618","0","118010.0157","3842.785585","2983.198975","587997.2","-5756.223899","0","-5756.223899","0","0","0","0","47.7419392","23.04753215","0.455344959","12.38538287","12.30902417","0","0","0","324.1579368","9.312387009","253.2969266","70.86101016","371.6653832","417.4707116","14.67983178","-6.890212217",NULL,"425.2603312","-0.234492822","0","18634.01395","-6.890212217","0","2718.457739","1235.756753","1983.723884","0","0","782.4128255","0"
4763,16,43,"R_CSA",3,250,"2045","2023.713694","235.81859","0","2918.298709","2914.053843","128.6018925","94.18538226","1860.023575","228363.3171","49662.70357",NULL,"0.539419745","116681.356","12710.841","29490.51","318.06","95.26152606","0","0","0","0","0","0","37640.6435","173657.6819","252126.5786","0","117475.0308","3842.785585","3254.479719","587997.2","-2586.483246","0","-2586.483246","0","0","0","0","48.02744634","23.55689086","0.444995802","12.1038858","12.36666967","0","0","0","349.5192333","10.0451538","273.2281833","76.29104999","397.3121868","189.514068","9.216348937","-6.755842741",NULL,"191.9745742","-0.234492822","0","18781.71279","-6.755842741","0","2719.03729","1287.968141","2008.931868","0","0","806.4016995","0"
4764,16,43,"R_CSA",3,250,"2050","2189.472906","236.120893","0","3025.316251","3021.216721","141.7647165","99.77531468","1859.893281","228292.4893","49656.00732",NULL,"0.545053459","116681.356","12710.841","29490.51","318.06","99.16777849","0","0","0","0","0","0","37694.42309","172644.033","252025.3799","0","117459.1911","4648.412549","3525.760463","587997.2","-101.1986782","0","-101.1986782","45.3019692","0","29.8922988","15.4096704","47.9803255","23.85646887","0.431320566","11.73191939","12.39193724","264.3574153","57.0941007","207.2633146","368.7522689","10.60060744","288.3365224","80.41574653","416.4981016","8.753912592","4.35987067","-6.755842741",NULL,"6.357940521","-0.234492822","0","18709.7254","-6.755842741","0","2686.023986","1330.664867","2014.38304","0","0","823.4843161","0"
5969,16,10,"IDN",2,261,"2025","1184.2791637383746","286.32640001494593","0","3486.755420360334","3455.2570369271057","65.52620785783944","79.10402756152048","2081.1249820774","89374.34793784605","302.1696",NULL,"0.27534118744115993","18406.973000000005","251.808","2653.846","0","71.86346650123599","0","0","0","0","0","0","80141.34237380845","8471.897470142805","94263.97437155739","972.3197963840882","251.808","3780.4586232204556","1685.9584436448256","189567.759078758","-211.1460486902797","972.3197963840882","761.1737476938085","0","0","0","0","94.71731402531108","13.72842869865244","2.977532548774215","80.98888532665865","0","0","0","0","59.140714398936694","1.3523442508896468","36.78376362419839","22.3569507747383","153.85802842424778","12.927629000890954","-12.705654052478085","-7.523137383334174",NULL,"-7.301162434921305","0","0","26457.738649076568","-0.09326882957862959","-7.4298685537555444","12639.428708642763","1222.8326805469599","4310.029235418367","0","0","936.448338935374","0"
5970,16,10,"IDN",2,261,"2030","1488.4219133663732","298.14737186598825","0","3486.755420360334","3407.3650267997054","64.6267392218708","78.29618403597752","2086.3530628433805","88771.3225463528","302.1696",NULL,"0.25945545569883804","18406.973000000005","251.808","2653.846","0","71.86346650123599","0","0","0","0","0","0","84288.2182998962","8468.328550510243","93375.7231352716","1305.6531297174217","251.808","0","1878.0279633625412","189567.75907875798","-888.2512362857815","333.3333333333335","-554.917902952448","81.62201732","0","9.5594226","72.06259471999999","97.64219859192619","14.614630952709213","3.052484104382977","83.02756763921697","0","39.18148904","9.766302","29.415187040000003","59.62568392044555","1.3565751516126414","36.898844123863846","22.726839796581707","157.26788251237173","63.7926518956835","73.21224025887241","-10.07026525264429",NULL,"126.93462690191161","0","0","27572.188590580186","-0.09326882957862959","-9.97699642306566","13632.786365195481","1345.5905073786312","4693.711758358189","0","0","1046.89839303663","0"
5971,16,10,"IDN",2,261,"2035","1755.0444144950577","306.35517772337033","0","3486.755420360334","3213.062379487838","61.10872748526625","75.15698663621414","2086.9955393826226","88070.32997079604","302.1696",NULL,"0.2403990619793818","18406.973000000005","251.808","2653.846","0","71.86346650123599","0","0","0","0","0","0","84801.99443486123","8503.469302677451","92343.16707602574","1629.7597285121185","251.808","0","2037.5605366814823","189567.75907875798","-1032.5560592458642","324.10659879469677","-708.4494604511674","0","0","0","0","93.96938710437534","14.659483574201037","2.915805276844644","79.30990353017431","0","0","0","0","60.023972089655985","1.3640356882923026","37.10177072155063","22.922201368105355","153.9933591940313","73.86132989951898","1.0075224263416231","-12.546888103896144",NULL,"62.32196422196446","0","0","28359.696606975558","-0.09326882957862959","-12.453619274317514","14138.023738795895","1402.9662545815177","4878.958772054844","0","0","1096.1721508770527","0"
5972,16,10,"IDN",2,261,"2040","1988.9250263691756","316.79000273499645","0","3486.755420360334","3064.5992918236484","58.417112970175836","72.75450906201158","2085.5537692891576","86866.35183147","302.1696",NULL,"0.22639567572951735","18406.973000000005","251.808","2653.846","0","71.863466501236","0","0","0","0","0","0","86006.15355622457","8574.357492321202","90569.71758981218","1953.8663273068137","251.808","0","2211.856113093229","189567.75907875798","-1773.4494862135616","324.1065987946952","-1449.3428874188664","0","0","0","0","92.18664568382982","14.884432392831734","2.841993135698459","77.30221329099808","0","0","0","0","60.641228203241724","1.3771140254926524","37.457501493400144","23.183726709841583","152.82787388707155","127.19854316349095","1.1007576596655184","-15.023510955147986",NULL,"113.27578986800849","0","0","29360.502828073615","-0.09326882957862959","-14.930242125569356","14715.343968173285","1467.9910715578458","5092.389033620426","0","0","1150.8442437959525","0"
5973,16,10,"IDN",2,261,"2045","2203.894104260985","323.3339052559609","0","3486.755420360334","3105.2259140731267","59.14649614782494","73.40131858266605","2085.097577061996","85764.04180704085","302.1696",NULL,"0.228278410981995","18406.973000000005","251.808","2653.846","0","71.86346650123599","0","0","0","0","0","0","87345.789073373","8682.753467362563","88946.02436597485","1953.8663273068137","251.808","0","2387.517844740761","189567.75907875798","-1623.6932238373265","0","-1623.6932238373265","0","0","0","0","95.76518732119844","15.306045918018963","2.9580566692345394","80.45914140317947","0","0","0","0","61.16310823981004","1.3932113626430307","37.895349063890436","23.26775917591961","156.9282955610085","116.18831738940567","1.1093855656114897","-15.023510955147986",NULL,"102.27419199986917","0","0","30007.58404877041","-0.09326882957862959","-14.930242125569356","14981.480129801534","1500.5233878233173","5201.620415731835","0","0","1177.0528444800807","0"
5974,16,10,"IDN",2,261,"2050","2411.433009077566","331.6377216","0","3486.755420360334","3132.453602494759","59.63179549464125","73.830296145231","2086.297901059334","84719.0989053335","302.1696",NULL,"0.23072950612007245","18406.973000000005","251.808","2653.846","0","71.863466501236","0","0","0","0","0","0","88583.18740259332","8808.758927161052","87406.83242251254","1953.8663273068137","251.808","0","2563.305999184289","189567.75907875798","-1539.1919434623123","0","-1539.1919434623123","83.90039152","0","11.6999064","72.20048512","99.40647267207488","15.728293069148618","3.076403661872289","83.67817960292626","0","48.38447566","12.6882483","35.69622736","61.795075525892926","1.4121719890895723","38.41107810323636","23.383997422656567","161.2015481979678","109.8519471132052","1.1101839843890247","-15.023510955147986",NULL,"95.93862014244624","0","0","30824.386573357213","-0.09326882957862959","-14.930242125569356","15265.611382598156","1532.5238477704804","5314.143289456779","0","0","1201.0298776470368","0"
4776,16,52,"RMECAS",3,253,"2000","1932.077865","539.467371","2466.298157","2466.298157","2464.610395","49.94546557","67.85340801","1999.440718","10802.953","87106.384",NULL,"0.382257678","3794.831","20961.272","65377.723","116416.125","79.29976556","135962.7","76007.389","597311","0","41824.6668","703113.6332","135962.7","569508.7367","41824.6668","0","729023.5683","0","1892.328212","1478212","0","0","0","119.9230884","48.2306018","51.5617557","20.13073088","109.2461888","40.77678157","0.740118403","20.13122057","48.33818671","225.4254856","53.176032","172.2494536","160.8252542","4.47647184","121.760034","39.06522015","270.071443","0","0","0",NULL,"0","0","115472.9515","205288.3148","0","0","8256.172475","1196.797678","4060.073625","1194.134","6215.66848","489.0646258","1979.635"
4777,16,52,"RMECAS",3,253,"2005","2414.891569","597.204787","2460.85146","2460.85146","2460.513538","51.97826248","68.42769571","2021.601962","10802.953","87106.384",NULL,"0.425005868","3794.831","20961.272","65377.723","116416.125","79.29976556","135527.2","86820.389","579477.9","0","42807.3855","720393.4145","135422.0059","554371.2215","41824.6668","982","728490.2808","14703.52627","2418.298652","1478212","0","982","982","141.4994703","58.6443158","61.3219971","21.53315744","128.2661136","50.29745927","0.791199742","21.52063299","56.44802132","253.8132558","59.990658","193.8225978","182.611873","5.051314555","137.3957559","45.2161171","310.6649893","0","2.969618247","-26.1401415",NULL,"-23.17052325","-0.212997324","292041.8775","202849.1868","-23.05994609","-3.080195409","8932.623167","1378.428787","5117.389284","1430.71584","7202.24057","560.6387072","2203.15189"
4778,16,52,"RMECAS",3,253,"2010","2966.422057","663.105916","2478.066888","2478.066888","2473.069025","48.71365871","68.27328516","2031.385725","10802.953","87106.384",NULL,"0.447072379","3794.831","20961.272","65377.723","116416.125","79.29976556","132426.1","85806.462","582766.1","0","43790.1041","718976.4959","132291.6673","566170.783","41824.6668","1965","716714.4651","16154.9558","3090.461967","1478212","0","983","983","155.8047883","71.5288501","65.362206","18.91373216","146.9339511","55.14193573","0.695770553","18.92495905","72.86705629","291.534809","67.7282151","223.8065939","223.664188","6.243495964","169.8230902","53.8410978","370.5429373","0","32.18261299","-13.89151868",NULL,"18.29109431","-5.52E-02","317740.3986","194274.4671","-7.727991207","-6.163527473","9286.341133","1740.272659","5423.285431","1706.459515","7362.96383","611.7841195","1993.95864"
4779,16,52,"RMECAS",3,253,"2015","3569.194149","735.465421","2479.647088","2479.647088","2480.503093","50.47311308","69.02320172","2023.860028","10822.184","87726.883",NULL,"0.452730735","3936.289","21752.269","67959.656","116416.021","79.29976556","134913.4771","85533.346","580731.1","0","44185.8632","718094.6197","134741.679","565195.6583","41824.6668","2361","713880.0089","16259.53469","3949.452299","1478212","7.28E-12","396","396","142.9422366","55.3070825","67.042521","20.59263312","142.0841958","63.27612269","0.757746701","20.61071027","58.19736285","319.9389572","73.5584577","246.3804995","243.1602687","6.773890646","184.2498256","58.91044312","385.1892627","0","25.37503108","-12.48410396",NULL,"12.89092712","-5.52E-02","328640.1169","202309.1917","-5.078461028","-7.405642933","9681.241875","1998.691195","6492.55284","1896.878973","7307.85425","729.5033345","2223.77772"
4780,16,52,"RMECAS",3,253,"2020","3770.996072","799.18575","2510.584509","2510.584509","2505.071174","53.40903124","70.0815833","2025.492642","11073.252","88678.174",NULL,"0.499815397","4374.197","24822.023","91915.825","128760.127","79.29976556","137579.1339","91465.479","578238.83","0","44476.45","716922.4861","137359.5848","565767.7268","41824.6668","2651","709302.289","16259.53469","5047.198","1478212","-7.28E-12","290","290","145.4560771","49.163534","73.3079529","22.98459024","150.7090977","73.61038227","0.846047082","23.01248063","54.08623481","350.7051612","80.2856145","270.4195467","273.9161618","7.599711671","206.7121574","67.2040044","424.5700578","0","33.24631773","-11.10227429",NULL,"22.14404343","-5.52E-02","328640.1169","219017.8962","-2.787001353","-8.315272942","10425.89497","2529.820934","7729.106749","2296.000934","8114.93313","824.0005238","2406.40919"
4781,16,52,"RMECAS",3,253,"2025","4553.212302","863.019027","0","2596.316319","2588.608061","69.10422046","75.26287664","2038.947992","11073.252","102453.0677",NULL,"0.515209218","4487.425411","25478.46839","91915.825","128760.127","79.88503046","0","0","0","0","0","0","147529.7539","564749.8388","41824.6668","2790.6","698556.2821","16259.53469","6501.323698","1478212","0","139.6","139.6","0","0","0","0","165.7529445","81.53539518","0.906792472","24.66475524","59.55279403","0","0","0","347.9311353","9.552744963","259.834663","88.09647233","513.628878","0","90.52700143","-11.4491074",NULL,"79.07789403","-5.52E-02","0","241516.7216","-2.695957391","-8.753150008","11094.69791","2812.857318","8488.621755","0","0","872.3757568","0"
4782,16,52,"RMECAS",3,253,"2030","5436.059943","927.639325","0","2682.048129","2675.26619","84.89315607","80.51128777","2053.269805","11073.252","99820.94133",NULL,"0.534373609","4600.653822","26134.91379","91915.825","128760.127","80.5453998","0","0","0","0","0","0","164054.995","565043.3548","41824.6668","2883.666667","680609.6413","16259.53469","7536.140858","1478212","0","93.06666667","93.06666667","108.7398635","0","84.4060581","24.33380544","186.6663393","92.94997009","0.929452446","25.28110653","68.43526268","329.2391063","73.1934567","256.0456496","432.0549248","11.75385184","319.70477","112.3501547","618.6660623","0","140.4336819","-10.08394764",NULL,"130.3497342","-5.52E-02","0","271738.6252","-1.038879588","-9.045068052","12575.16761","3253.928072","9611.705041","0","0","998.0675894","0"
4783,16,52,"RMECAS",3,253,"2035","6383.000341","991.954281","0","2767.779938","2760.952942","100.6645312","85.73453702","2060.94343","11073.252","97044.37333",NULL,"0.551087346","4713.882233","26791.35918","91915.825","128760.127","81.26515354","0","0","0","0","0","0","181906.4835","565073.6516","41824.6668","2941.833333","661678.1533","16259.53469","8527.676861","1478212","0","58.16666667","58.16666667","0","0","0","0","209.575881","105.3329961","0.96368689","26.21228341","78.03060151","0","0","0","520.1041039","14.03941085","381.871975","138.2321288","729.6247831","0","149.5293058","-9.22751683",NULL,"140.301789","-5.52E-02","0","304802.0453","0","-9.22751683","14179.9521","3732.00483","10840.61713","0","0","1133.800946","0"
4784,16,52,"RMECAS",3,253,"2040","7373.718871","1056.009387","0","2853.511748","2846.558346","116.4366025","90.95575316","2062.482801","11073.252","94104.73899",NULL,"0.56552809","4827.110644","27447.80458","91915.825","128760.127","81.94822449","0","0","0","0","0","0","200913.045","565103.8454","41824.6668","3000","641634.8292","16259.53469","9476.078838","1478212","0","58.16666667","58.16666667","0","0","0","0","233.6912302","118.4726242","0.991610415","26.9718033","88.2468027","0","0","0","610.8339233","16.37261516","445.3351324","165.4987909","844.4699517","0","158.1807577","-9.409965608",NULL,"148.7707921","-5.52E-02","0","339644.4833","0","-9.409965608","15882.485","4242.044426","12142.14327","0","0","1278.491875","0"
4785,16,52,"RMECAS",3,253,"2045","8409.146715","1117.923285","0","2939.243558","2932.150554","132.2098434","96.17689067","2063.344941","11073.252","91112.21146",NULL,"0.577509377","4940.339055","28104.24997","91915.825","128760.127","82.14136404","0","0","0","0","0","0","220383.2213","565137.9408","41824.6668","3000","621230.8632","16259.53469","10375.77316","1478212","-7.28E-12","0","-7.28E-12","0","0","0","0","258.3739896","131.9582978","1.01851069","27.70349077","98.71220107","0","0","0","701.7165924","18.68225564","508.1573535","193.559239","960.0353802","0","161.2511126","-9.409965608",NULL,"151.841147","-5.52E-02","0","375229.1544","0","-9.409965608","17646.81282","4766.947618","13476.74208","0","0","1428.757274","0"
4786,16,52,"RMECAS",3,253,"2050","9475.585528","1175.568092","0","3024.975368","3017.711402","147.9852666","101.3976707","2066.516988","11073.252","88087.26454",NULL,"0.587598253","5053.567466","28760.69537","91915.825","128760.127","82.23051716","0","0","0","0","0","0","240132.255","565193.2798","41824.6668","3000","600605.852","16259.53469","11196.41166","1478212","7.28E-12","0","7.28E-12","130.9462968","0","104.9674626","25.97883424","283.1147815","145.6270387","1.035303492","28.16025499","109.3274878","387.6190275","87.4798197","300.1392078","789.8662059","20.88896473","568.1798408","221.6863651","1072.925786","0","162.7605325","-9.409965608",NULL,"153.3505669","-5.52E-02","0","410937.9739","0","-9.409965608","19430.89634","5301.947887","14827.21108","0","0","1582.062762","0"
4694,16,31,"NOR",3,190,"2030","1.79E-03","5.748397","0","2424.414978","2404.067069","93.79331248","90.08901965","2101.156535","10157.764","10459.34455","0.17","0.231256708","1274.644828","2935.93632","5593.331","0","99.98746481","0","0","0","0","0","0","785.4714736","146.9135665","12110.37309","0","23046.21847","115.5516179","319.8717789","36524.4","0","0","0","1.1541621","0","1.1541621","0","1.072327636","0.506359271","5.73E-05","1.56E-03","0.564409202","3.38219458","0.3934749","2.98871968","2.427549443","7.58E-02","2.062609311","0.364940132","3.499877079","0","0.160958276","-0.130006189",NULL,"3.10E-02","0","0","5.678695805","-0.130006189","0","3.949187991","41.30947142","23.58970244","0","0","8.238476258","0"
4695,16,31,"NOR",3,190,"2035","2.01E-03","5.927178","0","2424.414978","2384.932309","93.20616988","89.23351705","2096.765065","10157.764","10452.28067","0.17","0.231246825","1364.831243","2964.60898","5593.331","0","99.99691737","0","0","0","0","0","0","785.4714736","143.0224115","12110.37309","0","23030.65385","115.5516179","339.3275541","36524.4","0","0","0","0","0","0","0","1.082168735","0.516200369","5.73E-05","1.56E-03","0.564409202","0","0","0","2.372456113","7.41E-02","2.016214842","0.35624127","3.454624847","0","0.143760179","-0.130006189",NULL,"1.38E-02","0","0","5.883965889","-0.130006189","0","4.035668989","42.55215057","24.16728057","0","0","8.497916282","0"
4696,16,31,"NOR",3,190,"2040","2.23E-03","6.091402","0","2424.414978","2368.256236","92.71309245","88.49978879","2090.818745","10157.764","10445.79319","0.17","0.231237003","1455.017657","2993.28164","5593.331","0","100","0","0","0","0","0","0","785.4714736","139.4487672","12110.37309","0","23016.35928","115.5516179","357.1957756","36524.4","0","0","0","0","0","0","0","1.091639428","0.525671063","5.73E-05","1.56E-03","0.564409202","0","0","0","2.322125571","7.26E-02","1.973911162","0.348214409","3.413764999","0","0.132029626","-0.130006189",NULL,"2.02E-03","0","0","6.078618342","-0.130006189","0","4.118353552","43.75175648","24.72484616","0","0","8.747708138","0"
4698,16,31,"NOR",3,190,"2050","2.67E-03","6.367559","0","2424.414978","2344.908218","92.02586447","87.47488208","2087.548237","10157.764","10435.20748","0.17","0.231223807","1635.390485","3050.62696","5593.331","0","100","0","0","0","0","0","0","785.4714736","133.6176055","12110.37309","0","22993.03463","115.5516179","386.3515838","36524.4","1.82E-12","0","1.82E-12","1.2676482","0","1.2676482","0","1.106553865","0.5405855","5.73E-05","1.56E-03","0.564409202","3.46262476","0.4052958","3.05732896","2.241455054","7.01E-02","1.906408982","0.335046072","3.348008919","0","9.93E-02","-0.130006189",NULL,"-3.07E-02","0","0","6.427273738","-0.130006189","0","4.249718173","45.59629682","25.60138539","0","0","9.135655208","0"
4303,16,31,"NOR",2,190,"2000","0.001","4.491202","2880.8906933805115","2880.8906933805115","2933.68844806315","131.93602398141593","88.83587796936266","2076.8542493584405","10161.614","8851.915","0.17","0.1307868917044976","867.9719999999999","2744.891","5530.998","0","95.2130973","884","358.94800000000004","158","0","12113","23369.4","884","160.34048985680437","12113","0","23182.556922935524","0","184.50258720767292","36524.4","0","0","0","2.98727826","1.8304052","1.1531793","0.00369376","1.9327079356507988","0.5732915210107398","0.00010065364690470141","0.0027377791958078782","1.3566786354442513","3.6096555400000003","0.5845749","3.0250806400000005","3.1511713593917783","0.0987730370932","2.6866266089350397","0.4645447504567384","5.0838792950425775","0","0","0",NULL,"0","0","0","5.718324934662768","0","0","4.04051654224525","36.447019148549515","25.7565967976657","49.1736300927","102","10.891856866490839","30"
4809,17,43,"R_CSA",3,250,"2000","605.346786","164.946899","2157.725109","2157.725109","2158.449923","50.82711145","58.27634312","2040.528992","260558.946","43322.296","0.3","0.452358881","105889.281","11166.036","25763.73","296.033","69.25071147","37211.12","22573.569","128986.04","0","299238.48","122561.56","37211.12","124754.727","299238.48","0","125721.2819","0","1071.591009","587997.2","0","0","0","40.06585702","14.9163094","14.3100321","10.83951552","40.0300141","12.94898346","0.399019546","10.85333166","16.22769898","178.4791412","39.9239841","138.5551571","154.0674721","4.424815997","120.3549951","33.71247702","194.0974862","0","0","0",NULL,"0","0","13399.16562","16561.51902","0","0","3180.254612","832.807453","978.4592514","765.506783","1291.203","346.5478992","565.583"
4810,17,43,"R_CSA",3,250,"2005","731.8627673","176.848736","2242.686064","2242.686064","2240.70983","53.0340368","60.4936274","2050.52648","260558.946","43322.296","0.3","0.507033628","105889.281","11166.036","25763.73","296.033","69.25071147","37935.4","24797.423","129337.025","0","294571.91","126056.865","37902.47168","124317.5123","298505.9679","0","125713.0499","321.9656467","1236.23261","587997.2","-732.51208","0","-732.51208","47.71432466","20.1025729","15.9548844","11.65686736","49.57844301","15.74650267","0.429044063","11.66999851","22.16194182","190.5866645","42.7949613","147.7917032","163.8345304","4.694203736","127.6823416","36.1521888","213.353782","63.03136707","2.459150182","-1.457273504",NULL,"64.03324374","-5.92E-02","12949.42593","17285.32719","-1.457273504","0","3438.048295","991.2104338","1188.662853","898.5804617","1333.01132","447.1396291","674.14981"
4811,17,43,"R_CSA",3,250,"2010","918.1000655","188.124904","2358.232996","2358.232996","2355.434418","61.54916092","64.64741324","2057.815527","260558.946","43322.296","0.3","0.481704498","105889.281","11166.036","25763.73","296.033","69.25071147","39351.97","28213.189","128429.83","0","289905.34","130214.06","39313.9825","123306.9054","297284.6164","0","125702.0061","963.5194607","1426.170108","587997.2","-1221.351479","0","-1221.351479","47.19994576","14.8118876","19.916442","12.47161616","43.87776429","17.28976872","0.458325431","12.46645172","14.12154385","198.6609516","44.5094559","154.1514957","170.824093","4.885983529","132.898752","37.92534105","214.4673645","105.0689896","6.084836182","-4.36105962",NULL,"106.7927661","-0.234492822","25833.23658","19405.20014","-4.36105962","0","3128.742692","953.0287402","1432.950088","998.8061215","1815.99848","480.4129235","778.27261"
4812,17,43,"R_CSA",3,250,"2015","1121.623264","199.843078","2370.693635","2370.693635","2368.146163","63.754108","64.85951166","2061.074555","260231.309","43775.197","0.3","0.502842107","113839.825","12126.467","27830.428","303.254","69.25071147","40168.104","29823.647","126691.88","0","285540.4","135244.816","40124.28002","121559.3732","296665.8913","0","125687.9301","2314.435301","1645.290021","587997.2","-618.7251224","0","-618.7251224","44.98598908","11.7196413","20.9557257","12.31062208","43.32312043","19.79577903","0.452453029","12.30672239","11.22061901","207.9856114","46.3901802","161.5954312","179.6244312","5.140265587","139.815224","39.80920727","222.6974542","53.24419606","6.660327437","-10.47554382",NULL,"49.42897968","-0.250097477","28466.43377","18900.51024","-10.47554382","0","3191.916046","999.4958787","1759.073062","1043.012991","1885.77273","638.3887369","970.73883"
4813,17,43,"R_CSA",3,250,"2020","1139.262187","209.251929","2383.211003","2383.211003","2379.506387","62.77553992","66.20559971","2070.34883","259513.795","45330.814","0.3","0.50764153","116681.356","12710.841","29490.51","318.06","69.25071147","39433.89","29057.464","126575.49","0","281321.02","140289.8","39383.3328","121407.7026","294775.5899","5000","123195.0329","2337.465839","1898.076","587997.2","-1890.301441","5000","3109.698559","46.87023896","13.6522313","21.4746987","11.74330896","45.2402536","20.25372172","0.431648133","11.74082923","13.24570265","209.0181997","46.6931829","162.3250168","180.9717645","5.176063741","140.7889338","40.1828307","225.09092","137.0838617","6.742519464","-54.2305818",NULL,"89.5957994","-1.121098046","28466.43377","18839.10487","-8.968811821","-45.26176998","3129.360624","1011.234961","1817.179571","1041.211659","1967.40424","676.8408212","1018.45556"
