scenathon_id,country_id,country,pathway_id,pathway,iteration,tradeadjusment,submission_id,year,gdp,population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,lnppmatureforest,lnppmatureotherland,patarget,agroecosh,protectedareasforest,protectedareasothernat,protectedareasother,oecmareas,calcbioscore,histcropland,histharvarea,histpasture,histurban,histforest,histotherland,calccropland,calcpasture,calcforest,calcnewforest,calcotherland,newotherland,calcurban,totalland,forestchange,newforestchange,netforestchange,histcropallco2e,histcropco2,histcropn2o,histcropch4,calccropallco2e,calccropn2o,calccropch4_ch4,calccropch4,calccropco2,histliveallco2e,histliven2o,histlivech4,calcliveallco2e,calclivech4_ch4,calclivech4,calcliven2o,calcallagrico2e,calcdeforco2,calcotherlucco2,calcsequestco2,calcsequestco3,calcalllandco2e,ghgbiofuels,histwfblue,calcwfblue,calcsequestaband,calcsequestaffor,calcfarmlabourfte,calcn_org,calcn_synth,histn_org,histn_synth,totalp,histp,lnppnewforest,lnppnewotherland,kcal_pou
16,28,SWE,1,CurrentTrends,4,No,487,2040,992.7082052,11.46953153,0,2768.59,2701.353226,76.51161291,101.2415273,2090.967851,19075.333,2716.345522,0.17,0.377490679,3975.697673,1377.63812,1931.876,0,95.02444699,0,0,0,0,0,0,3205.12653,818.0343694,28129.30417,684,3816.267213,1268.568469,283.4972747,38204.79803,0,0,0,0,0,0,0,3.844989182,1.88915618,2.28519985686917E-04,6.21574361068413E-03,1.949617258,0,0,0,6.481252133,0.205250155,5.582804205,0.898447928,9.70661751,0,3.26070415558567E-02,-1.77103707,,-1.738430028,-0.619623805,0,44.38976484,0,-1.77103707,27.07948505,94.52241841,116.148025,0,0,43.55975323,0,547.2,1014.854775,2971.640966
16,28,SWE,1,CurrentTrends,4,No,487,2015,505.104,9.851017,2721.080428,2721.080428,2681.870455,96.76809355,91.14549802,2083.678094,19590.81,4078.83,0.17,0.376466552,3204.903,1564.248,1882.726,0,94.92863417,2578.52,1169.433,449.84,0,27980,9722.714,2578.52,438.0257,28129.30417,684,3816.267213,2388.044666,170.636277,38204.79803,-3.501330793,0,-3.501330793,3.46154722,1.4732377,1.9827444,0.00556512,2.529349923,1.178599952,1.8639289210694E-04,5.06988666530878E-03,1.345680084,4.25519786,0.5925465,3.66265136,3.90166953,0.122994579,3.345452554,0.556216976,5.736130738,6.90672539739121E-02,7.22605138313988E-02,-1.77103707,,-1.629709302,-0.694888714,41.322622,22.93614108,0,-1.77103707,13.07684573,59.24475409,65.5201095,65.0318612,190.228,22.66123074,28.602,547.2,1910.435733,2976.097294
16,28,SWE,1,CurrentTrends,4,No,487,2045,1093.87714,11.69512294,0,2768.59,2696.993377,76.45594302,101.2330272,2086.317112,19075.333,2716.345522,0.17,0.378716171,4132.033341,1309.4559,1931.876,0,95.02725311,0,0,0,0,0,0,3344.135786,871.2190612,28129.30417,684,3816.267213,1053.541453,306.3303434,38204.79803,3.63797880709171E-12,0,3.63797880709171E-12,0,0,0,0,4.136611011,2.035429964,2.46741386538701E-04,6.71136571385266E-03,2.094469681,0,0,0,6.901779029,0.218519887,5.943740934,0.958038095,10.41876623,0,3.26070415558567E-02,-1.77103707,,-1.738430028,-0.619623805,0,47.25805072,0,-1.77103707,28.91786484,102.0593123,126.0874389,0,0,46.34945846,0,547.2,842.8331621,2958.106214
16,28,SWE,2,NationalCommitments,4,No,487,2010,453.619,9.41557,2686.151429,2686.151429,2652.997151,98.38142392,93.13394894,2089.811611,19641.412,4078.228,0.315213272,0.376762317,3094.101,1557.782,1863.971,0,94.92863417,2621.5,1132.35,451.9,0,28073,9587.27,2621.5,438.0707871,28132.8055,684,3818.455837,2358.446431,151.5194705,38204.79803,-0.848755159,0,-0.848755159,3.4686432,1.6855532,1.7767932,0.0062968,3.035489085,1.257834066,2.42667916268484E-04,6.60056732250275E-03,1.771054452,4.4959904,0.6220032,3.8739872,4.101877836,0.129710473,3.528124854,0.573752982,6.626616463,0,6.04522472204418E-02,-1.77103707,,-1.710584823,-0.510750458,41.322622,25.79139973,0,-1.77103707,13.99474789,71.13914541,72.57479378,67.86522263,167.194,23.40354217,22.387,547.2,1886.757144,2951.89627
16,28,SWE,2,NationalCommitments,4,No,487,2040,1029.225769,11.46953153,0,3590.587213,3520.947607,101.9070947,112.725484,2090.967851,19075.333,2716.345522,0.315213272,0.466666667,6928.208936,2020.670119,1931.876,0,100,0,0,0,0,0,0,2918.843322,289.3817789,28129.30417,774,3816.267213,1993.504267,283.4972747,38204.79803,0,30,30,0,0,0,0,3.270209515,1.61371417,1.90993843543098E-04,5.19503254437226E-03,1.651300313,0,0,0,3.122199166,9.97207633174101E-02,2.712404762,0.409794404,5.772784876,0,3.26070415558567E-02,-1.909249961,,-1.87664292,-0.619623805,0,45.51971056,-0.129182416,-1.780067545,19.07744628,79.00053004,92.1200973,0,0,39.86623831,0,619.2,1594.803414,3971.788759
16,28,SWE,2,NationalCommitments,4,No,487,2045,1146.209804,11.69512294,0,3794.472428,3720.769635,101.0472557,118.1964504,2086.317112,19075.333,2716.345522,0.315213272,0.583333333,7822.67242,2113.245899,1931.876,0,100,0,0,0,0,0,0,2996.715346,218.1292987,28129.30417,804,3816.267213,1934.051654,306.3303434,38204.79803,0,30,30,0,0,0,0,3.440175757,1.702257442,2.01201346373551E-04,5.47267662136058E-03,1.732445639,0,0,0,2.740042343,8.78093465773503E-02,2.388414227,0.351628116,5.560594295,0,3.26070415558567E-02,-2.051228637,,-2.018621596,-0.619623805,0,51.53057424,-0.268150933,-1.783077704,19.3596682,83.22264589,96.80037654,0,0,42.10207619,0,643.2,1547.241324,4186.407118
16,28,SWE,2,NationalCommitments,4,No,487,2050,1262.649269,11.91388456,0,3998.357644,3920.811901,100.191069,123.676299,2084.393066,19075.333,2716.345522,0.315213272,0.7,8717.135904,2205.821679,1931.876,0,100,0,0,0,0,0,0,3070.754932,138.4917553,28129.30417,834,3816.267213,1886.816543,329.1634121,38204.79803,3.63797880709171E-12,30,30,1.6144674,0,1.6144674,0,3.601125346,1.785791256,2.10906491286496E-04,5.7366565629927E-03,1.809597433,4.21424158,0.5751291,3.63911248,2.307179296,7.43245957508687E-02,2.021629004,0.285550292,5.288680837,0,3.26070415558567E-02,-2.2109818,,-2.178374759,-0.619623805,0,57.33496536,-0.424893938,-1.786087863,19.56032356,87.2369721,101.2519681,0,0,44.09931336,0,667.2,1509.453235,4394.279533
16,28,SWE,2,NationalCommitments,4,No,487,2000,364.796,8.882792,1892.83101,1892.83101,1857.050909,56.68611952,83.63323329,2086.282322,19641.412,4078.228,0.315213272,0.377442172,3094.101,1557.782,1863.971,0,94.92863417,2602.2,1333.402,371.9,0,28163,9596.87,5094.133685,370.2564292,28163,0,4457.936884,0,119.4710271,38204.79803,0,0,0,3.15165926,1.1259816,2.0208279,0.00484976,8.002649692,3.926725798,6.42249677980048E-04,1.74691912410573E-02,4.058454703,5.01419424,0.67704,4.33715424,4.516828839,0.143765024,3.910408639,0.6064202,12.50602052,0,0,0,,0,-1.35E-02,0,24.33403916,0,0,54.20449778,276.2268918,282.3158412,76.68552666,196.716,481.5688512,39.042,547.2,1886.757144,2121.690101
16,28,SWE,2,NationalCommitments,4,No,487,2015,505.104,9.851017,2721.080428,2721.080428,2681.870455,96.76809355,91.14549802,2083.678094,19590.81,4078.83,0.315213272,0.376466552,3204.903,1564.248,1882.726,0,94.92863417,2578.52,1169.433,449.84,0,27980,9722.714,2578.52,438.0257,28129.30417,684,3816.267213,2388.044666,170.636277,38204.79803,-3.501330793,0,-3.501330793,3.46154722,1.4732377,1.9827444,0.00556512,2.529349923,1.178599952,1.8639289210694E-04,5.06988666530878E-03,1.345680084,4.25519786,0.5925465,3.66265136,3.90166953,0.122994579,3.345452554,0.556216976,5.736130738,6.90672539739121E-02,7.22605138313988E-02,-1.77103707,,-1.629709302,-0.694888714,41.322622,22.93614108,0,-1.77103707,13.07684573,59.24475409,65.5201095,65.0318612,190.228,22.66123074,28.602,547.2,1910.435733,2976.097294
16,28,SWE,2,NationalCommitments,4,No,487,2025,657.7055931,10.74455535,0,2978.931567,2922.958315,104.5254132,96.38690385,2088.473269,19075.333,2716.345522,0.315213272,0.374455872,4244.818484,1742.94278,1931.876,0,99.96513544,0,0,0,0,0,0,2644.522262,423.3768647,28129.30417,699,3816.267213,2277.329448,214.9980687,38204.79803,0,15,15,0,0,0,0,2.67215552,1.302490212,1.55035705586614E-04,4.21697119195589E-03,1.365448337,0,0,0,3.780600704,0.120284091,3.271727269,0.508873434,5.833132419,0,3.26070415558567E-02,-1.772542149,,-1.739935108,-0.619623805,0,25.2202321,0,-1.772542149,17.22506598,64.12721315,75.15519547,0,0,31.53313698,0,559.2,1821.863558,3284.539063
16,28,SWE,2,NationalCommitments,4,No,487,2030,784.6735907,11.01818855,0,3182.816782,3121.991307,103.6422445,101.8155232,2093.827525,19075.333,2716.345522,0.315213272,0.373857098,5139.281968,1835.51856,1931.876,0,100,0,0,0,0,0,0,2747.47477,395.431054,28129.30417,714,3816.267213,2164.489682,237.8311374,38204.79803,0,15,15,1.6373175,0,1.6373175,0,2.895748633,1.418436207,1.68530770338879E-04,4.58403695321752E-03,1.472728389,4.51126652,0.6147414,3.89652512,3.668940097,0.116792148,3.17674643,0.492193667,5.945064926,0,3.26070415558567E-02,-1.774047228,,-1.741440187,-0.619623805,0,33.15448622,0,-1.774047228,18.27709761,69.70915888,81.66144716,0,0,34.67412359,0,571.2,1731.591746,3521.128207
16,28,SWE,2,NationalCommitments,4,No,487,2005,415.273,9.047752,2645.758578,2645.758578,2612.821005,93.6634993,89.02223942,2093.162045,19641.412,4078.228,0.315213272,0.373245118,3094.101,1557.782,1863.971,0,94.92863417,2690,1172.979,511,0,28118,9414.77,2690,491.3009645,28133.65426,684,3819.304592,2251.993846,134.5443673,38204.79803,-29.3457441,684,654.6542559,3.70008012,1.8661976,1.8270798,0.00680272,2.935846459,1.205572513,2.30276267798346E-04,6.26351448411502E-03,1.724010431,4.7677076,0.6487572,4.1189504,4.305110998,0.136559642,3.714422274,0.590688724,7.107057451,0.775794008,0.425652717,-1.77103707,,-0.569590344,-0.133900006,0,24.94313291,0,-1.77103707,13.64749858,66.73797226,66.12973191,72.48322644,161.5,28.70385906,35.3,547.2,1886.757144,2901.387443
16,28,SWE,2,NationalCommitments,4,No,487,2020,537.889,10.379295,2775.046352,2775.046352,2733.24814,105.6959298,91.43642445,2082.143322,19075.333,4425.842,0.315213272,0.375635631,3350.355,1650.367,1931.876,0,94.92863417,2542.03,1158.83,463.52,0,27980,9614.8132,2542.03,439.3138537,28129.30417,684,3816.267213,2401.717789,192.165,38204.79803,0,0,0,3.29228728,1.2075407,2.0806149,0.00413168,2.504571382,1.244998185,1.49385831607782E-04,4.06329461973167E-03,1.255509903,4.03503636,0.5578482,3.47718816,3.500940712,0.110675143,3.01036388,0.490576832,5.297869701,0,3.07443547764187E-02,-1.77103707,,-1.740292715,-0.707642393,41.322622,21.53329132,0,-1.77103707,13.57168382,61.79026328,73.06799842,62.83019541,215.171,29.07868891,38.11,547.2,1921.374231,3049.073017
16,28,SWE,2,NationalCommitments,4,No,487,2035,909.0827711,11.24994309,0,3386.701998,3321.337555,102.7707626,107.2633852,2094.94642,19075.333,2716.345522,0.315213272,0.373595846,6033.745452,1928.094339,1931.876,0,100,0,0,0,0,0,0,2836.410064,349.5677721,28129.30417,744,3816.267213,2068.5846,260.664206,38204.79803,0,30,30,0,0,0,0,3.090079361,1.519776211,1.80188452057295E-04,4.90112589595842E-03,1.565402024,0,0,0,3.439011602,0.109605837,2.98127878,0.457732822,5.909467158,0,3.26070415558567E-02,-1.790729801,,-1.758122759,-0.619623805,0,39.34066277,-1.37E-02,-1.777057387,18.72300008,74.5311103,87.11947596,0,0,37.4058007,0,595.2,1654.86768,3750.11661
16,28,SWE,3,GlobalSustainability,4,No,487,2045,1146.209804,11.69512294,0,2899.025897,2693.196923,76.36573626,69.90026539,2086.317112,19075.333,2716.345522,0.546563754,0.583333333,16736.96255,3428.469489,1931.876,0,100,0,0,0,0,0,0,2720.135504,167.7411204,28129.30417,1100.666667,3816.267213,1964.353009,306.3303434,38204.79803,0,83.33333333,83.33333333,0,0,0,0,2.782729995,1.334003499,1.64947126065312E-04,4.48656182897649E-03,1.444239934,0,0,0,1.123411065,3.56617549431022E-02,0.969999734,0.153411331,3.286517256,0,3.26070415558567E-02,-2.16920315,,-2.136596108,-0.619623805,0,66.47455818,-0.356358322,-1.812844827,34.14047401,68.22686085,86.2571108,0,0,36.10930881,0,880.5333333,1571.482407,3004.927487
16,28,SWE,3,GlobalSustainability,4,No,487,2030,784.6735907,11.01818855,0,2824.63817,2719.892458,93.93774394,82.83333274,2093.827525,19075.333,2716.345522,0.546563754,0.378060279,8704.998019,2361.607995,1931.876,0,100,0,0,0,0,0,0,2532.894363,325.795543,28129.30417,850.6666667,3816.267213,2312.038933,237.8311374,38204.79803,-3.64E-12,83.33333333,83.33333333,1.6373175,0,1.6373175,0,2.410670049,1.157722846,1.40403466246506E-04,3.81897428190496E-03,1.249128228,4.51126652,0.6147414,3.89652512,2.394659987,7.57234674393938E-02,2.059678314,0.334981673,4.185706231,0,3.26070415558567E-02,-1.855324937,,-1.822717895,-0.619623805,0,41.09582808,-6.76E-02,-1.787760173,21.92291257,58.07489941,70.7196469,0,0,30.25813519,0,680.5333333,1849.631147,3027.704493
16,28,SWE,3,GlobalSustainability,4,No,487,2035,909.0827711,11.24994309,0,2849.434079,2711.443385,88.05479169,78.51710381,2094.94642,19075.333,2716.345522,0.546563754,0.381089968,11382.31953,2717.228493,1931.876,0,100,0,0,0,0,0,0,2588.520386,270.5800488,28129.30417,934,3816.267213,2205.462002,260.664206,38204.79803,0,83.33333333,83.33333333,0,0,0,0,2.520658252,1.209548492,1.4769495241327E-04,4.01730270564095E-03,1.307092457,0,0,0,1.958278331,6.19861474216555E-02,1.68602321,0.272255121,3.859312778,0,3.26070415558567E-02,-1.965315506,,-1.932708465,-0.619623805,0,48.68389949,-0.169193782,-1.796121724,25.71860447,61.09086716,75.37640675,0,0,32.01381359,0,747.2,1764.369602,3006.238727
16,28,SWE,3,GlobalSustainability,4,No,487,2040,1029.225769,11.46953153,0,2874.229988,2702.514456,82.21030244,74.21069766,2090.967851,19075.333,2716.345522,0.546563754,0.466666667,14059.64104,3072.848991,1931.876,0,100,0,0,0,0,0,0,2642.550138,215.9629063,28129.30417,1017.333333,3816.267213,2099.882991,283.4972747,38204.79803,0,83.33333333,83.33333333,0,0,0,0,2.62688274,1.259279484,1.54777198588401E-04,4.20993980160451E-03,1.363393316,0,0,0,1.521182754,4.82126204275989E-02,1.311383276,0.209799479,3.528441689,0,3.26070415558567E-02,-2.074037702,,-2.04143066,-0.619623805,0,56.47412244,-0.269554426,-1.804483276,29.34138888,64.02028725,79.98524955,0,0,33.69023645,0,813.8666667,1679.906393,2979.553247
16,28,SWE,3,GlobalSustainability,4,No,487,2050,1262.649269,11.91388456,0,2923.821806,2688.698642,70.61383433,65.63299744,2084.393066,19075.333,2716.345522,0.546563754,0.7,19414.28406,3784.089986,1931.876,0,100,0,0,0,0,0,0,2792.339524,119.0462799,28129.30417,1184,3816.267213,1834.677427,329.1634121,38204.79803,0,83.33333333,83.33333333,1.6144674,0,1.6144674,0,2.927641723,1.40341872,1.74411664149694E-04,4.74399726487168E-03,1.519479006,4.21424158,0.5751291,3.63911248,0.718524189,2.28631200951428E-02,0.621876867,9.66473222934071E-02,3.026542107,0,3.26070415558567E-02,-2.265371369,,-2.232764328,-0.619623805,0,76.12788057,-0.44416499,-1.821206379,38.77907335,72.14166518,92.12316011,0,0,38.46391266,0,947.2,1467.741942,3035.617709
16,28,SWE,3,GlobalSustainability,4,No,487,2000,364.796,8.882792,1892.83101,1892.83101,1857.050909,56.68611952,83.63323329,2086.282322,19641.412,4078.228,0.546563754,0.377442172,3094.101,1557.782,1863.971,0,94.92863417,2602.2,1333.402,371.9,0,28163,9596.87,5094.133685,370.2564292,28163,0,4457.936884,0,119.4710271,38204.79803,0,0,0,3.15165926,1.1259816,2.0208279,0.00484976,8.002649692,3.926725798,6.42249677980048E-04,1.74691912410573E-02,4.058454703,5.01419424,0.67704,4.33715424,4.516828839,0.143765024,3.910408639,0.6064202,12.50602052,0,0,0,,0,-1.35E-02,0,24.33403916,0,0,54.20449778,276.2268918,282.3158412,76.68552666,196.716,481.5688512,39.042,547.2,1886.757144,2121.690101
16,28,SWE,3,GlobalSustainability,4,No,487,2005,415.273,9.047752,2645.758578,2645.758578,2612.821005,93.6634993,89.02223942,2093.162045,19641.412,4078.228,0.546563754,0.373245118,3094.101,1557.782,1863.971,0,94.92863417,2690,1172.979,511,0,28118,9414.77,2690,491.3009645,28133.65426,684,3819.304592,2251.993846,134.5443673,38204.79803,-29.3457441,684,654.6542559,3.70008012,1.8661976,1.8270798,0.00680272,2.935846459,1.205572513,2.30276267798346E-04,6.26351448411502E-03,1.724010431,4.7677076,0.6487572,4.1189504,4.305110998,0.136559642,3.714422274,0.590688724,7.107057451,0.775794008,0.425652717,-1.77103707,,-0.569590344,-0.133900006,0,24.94313291,0,-1.77103707,13.64749858,66.73797226,66.12973191,72.48322644,161.5,28.70385906,35.3,547.2,1886.757144,2901.387443
16,28,SWE,3,GlobalSustainability,4,No,487,2010,453.619,9.41557,2686.151429,2686.151429,2652.997151,98.38142392,93.13394894,2089.811611,19641.412,4078.228,0.546563754,0.376762317,3094.101,1557.782,1863.971,0,94.92863417,2621.5,1132.35,451.9,0,28073,9587.27,2621.5,438.0707871,28132.8055,684,3818.455837,2358.446431,151.5194705,38204.79803,-0.848755159,0,-0.848755159,3.4686432,1.6855532,1.7767932,0.0062968,3.035489085,1.257834066,2.42667916268484E-04,6.60056732250275E-03,1.771054452,4.4959904,0.6220032,3.8739872,4.101877836,0.129710473,3.528124854,0.573752982,6.626616463,0,6.04522472204418E-02,-1.77103707,,-1.710584823,-0.510750458,41.322622,25.79139973,0,-1.77103707,13.99474789,71.13914541,72.57479378,67.86522263,167.194,23.40354217,22.387,547.2,1886.757144,2951.89627
16,28,SWE,3,GlobalSustainability,4,No,487,2015,505.104,9.851017,2721.080428,2721.080428,2681.870455,96.76809355,91.14549802,2083.678094,19590.81,4078.83,0.546563754,0.376466552,3204.903,1564.248,1882.726,0,94.92863417,2578.52,1169.433,449.84,0,27980,9722.714,2578.52,438.0257,28129.30417,684,3816.267213,2388.044666,170.636277,38204.79803,-3.501330793,0,-3.501330793,3.46154722,1.4732377,1.9827444,0.00556512,2.529349923,1.178599952,1.8639289210694E-04,5.06988666530878E-03,1.345680084,4.25519786,0.5925465,3.66265136,3.90166953,0.122994579,3.345452554,0.556216976,5.736130738,6.90672539739121E-02,7.22605138313988E-02,-1.77103707,,-1.629709302,-0.694888714,41.322622,22.93614108,0,-1.77103707,13.07684573,59.24475409,65.5201095,65.0318612,190.228,22.66123074,28.602,547.2,1910.435733,2976.097294
16,28,SWE,3,GlobalSustainability,4,No,487,2020,537.889,10.379295,2775.046352,2775.046352,2733.24814,105.6959298,91.43642445,2082.143322,19075.333,4425.842,0.546563754,0.375635631,3350.355,1650.367,1931.876,0,94.92863417,2542.03,1158.83,463.52,0,27980,9614.8132,2542.03,439.3138537,28129.30417,684,3816.267213,2401.717789,192.165,38204.79803,0,0,0,3.29228728,1.2075407,2.0806149,0.00413168,2.504571382,1.244998185,1.49385831607782E-04,4.06329461973167E-03,1.255509903,4.03503636,0.5578482,3.47718816,3.500940712,0.110675143,3.01036388,0.490576832,5.297869701,0,3.07443547764187E-02,-1.77103707,,-1.740292715,-0.707642393,41.322622,21.53329132,0,-1.77103707,13.57168382,61.79026328,73.06799842,62.83019541,215.171,29.07868891,38.11,547.2,1921.374231,3049.073017
16,28,SWE,3,GlobalSustainability,4,No,487,2025,657.7055931,10.74455535,0,2799.842261,2729.019052,99.81512664,87.153008,2088.473269,19075.333,2716.345522,0.546563754,0.375363889,6027.67651,2005.987498,1931.876,0,99.95346682,0,0,0,0,0,0,2469.669517,377.7888932,28129.30417,767.3333333,3816.267213,2429.436831,214.9980687,38204.79803,3.63797880709171E-12,83.33333333,83.33333333,0,0,0,0,2.284625676,1.097786357,1.32115922752332E-04,3.59355309886343E-03,1.183245766,0,0,0,2.801660392,8.85287481744482E-02,2.40798195,0.393678442,4.466662263,0,3.26070415558567E-02,-1.779398621,,-1.74679158,-0.619623805,0,33.62941269,0,-1.779398621,17.86658756,54.6469338,65.56320478,0,0,28.29398348,0,613.8666667,1943.549464,3044.635219
16,31,NOR,1,CurrentTrends,4,No,436,2000,0.001,4.491202,2897.670138,2897.670138,2952.042139,132.1746645,89.23014664,2076.854249,10161.614,14355.633,0.17,0.427122077,867.972,6857.456,972.679,0,95.2130973,884,358.948,158,0,12113,23369.4,884,160.3404899,12113,0,23182.55692,0,184.5025872,36524.4,0,0,0,3.00262344,1.8422744,1.1561004,0.00424864,1.954324201,0.578387249,1.16392456089201E-04,3.16587480562626E-03,1.372771077,3.60965554,0.5845749,3.02508064,3.236492792,0.101581342,2.763012495,0.473480297,5.190816993,0,0,0,,0,0,0,5.718324935,0,0,4.04584024,36.64173868,25.92060164,49.17363009,102,10.94009359,30,0,43.12,3270.806692
16,31,NOR,1,CurrentTrends,4,No,436,2010,1.16922284480339E-03,4.889741,2780.864791,2780.864791,2857.033956,122.6328065,100.0321678,2087.70935,10161.614,14355.633,0.17,0.429955854,867.972,6857.456,972.679,0,95.2130973,830.1,329.327,175.8,0,12102,23416.5,830.1,178.3972167,12105.50327,0,23125.39549,53.9,231.1040262,36524.4,-2.955372107,0,-2.955372107,2.08181516,1.1241068,0.954681,0.00302736,1.481389445,0.523705643,9.45674534272389E-05,2.5722347332209E-03,0.955111567,3.27724424,0.5437068,2.73353744,2.955831481,9.26426065073392E-02,2.519878897,0.435952584,4.437220927,6.88875425776556E-02,0.202649552,-7.11E-02,,0.200417249,0,67.70005,6.133636437,-7.11E-02,0,4.040494744,39.93113473,21.86938729,46.99645739,85.366,8.120964517,18.064,0,43.12,3172.15285
16,31,NOR,1,CurrentTrends,4,No,436,2035,2.0117394620512E-03,5.927178,0,2858.092866,2887.923851,128.233887,100.0329979,2096.765065,10157.764,14145.22108,0.17,0.426658407,1364.831243,7064.912017,1030.632,0,99.99670504,0,0,0,0,0,0,779.1689959,169.2719634,12105.50327,0,23025.14088,105.9873353,339.3275541,36524.4,0,0,0,0,0,0,0,1.737564144,0.575986708,9.69725167332648E-05,2.6376524551448E-03,1.158939784,0,0,0,2.831977048,8.87666156990935E-02,2.414451947,0.417525101,4.569541192,0,0.143219727,-0.138322167,,4.89756018099502E-03,0,0,6.148141628,-0.138322167,0,4.032013219,42.09977234,24.75317594,0,0,8.502883405,0,0,84.78986825,3171.502405
16,31,NOR,1,CurrentTrends,4,No,436,2015,1.2738583046348E-03,5.190356,2725.232966,2725.232966,2820.890557,125.9739567,94.43540318,2092.493189,10165.924,14241.123,0.17,0.440393286,959.654,6949.904,1011.52,0,95.2130973,810.163,308.131,175.873,0,12141,23392.04,810.163,176.8497539,12105.50327,0,23099.39843,73.837,258.6485436,36524.4,0,0,0,2.191045,1.1222478,1.0656828,0.0031144,1.528476766,0.549256367,9.9630799543209E-05,2.70995774757528E-03,0.976510442,3.23200156,0.5441982,2.68780336,2.897569695,9.07702408332306E-02,2.468950551,0.428619144,4.426046461,0,0.213982565,-9.74E-02,,0.116556294,0,67.70005,5.807215089,-9.74E-02,0,3.906887087,41.39220095,23.53066332,47.56969763,102.598,8.131459002,21.269,0,59.0696,3140.50049
16,31,NOR,1,CurrentTrends,4,No,436,2040,2.23116460628286E-03,6.091402,0,2858.092866,2866.639479,127.0758387,99.18343196,2090.818745,10157.764,14136.55493,0.17,0.468023918,1455.017657,7093.942689,1030.632,0,100,0,0,0,0,0,0,779.1689959,165.5102326,12105.50327,0,23011.03439,105.9873353,357.1957756,36524.4,0,0,0,0,0,0,0,1.745712317,0.584134881,9.69725167332647E-05,2.6376524551448E-03,1.158939784,0,0,0,2.780514488,8.71741631743745E-02,2.371137238,0.40937725,4.526226806,0,0.131533274,-0.138322167,,-6.79E-03,0,0,6.351101977,-0.138322167,0,4.104067659,43.09759523,25.219876,0,0,8.717639776,0,0,84.78986825,3134.61813
16,31,NOR,1,CurrentTrends,4,No,436,2005,1.11493391357752E-03,4.623689,3009.669141,3009.669141,3090.308123,150.3774912,90.35701515,2081.995541,10161.614,14355.633,0.17,0.430335308,867.972,6857.456,972.679,0,95.2130973,867,354.109,169,0,12107.5,23380.9,867,170.0227184,12108.45864,0,23155.42581,17,206.4928346,36524.4,-4.541358115,0,-4.541358115,3.11005102,1.9331202,1.1726169,0.00431392,2.055066836,0.583273526,1.20482248382047E-04,3.27711715599167E-03,1.468516192,3.47406974,0.5714163,2.90265344,3.10794147,9.75093391770326E-02,2.652254026,0.455687444,5.163008306,0.101678657,0.181857239,-2.24E-02,,0.261104776,0,0,4.947936731,-2.24E-02,0,3.991860945,36.5083325,25.7938494,48.05871083,105.549,10.5826433,28.64,0,43.12,3423.095767
16,31,NOR,1,CurrentTrends,4,No,436,2045,2.44831367730199E-03,6.239281,0,2858.092866,2848.616226,126.1029019,98.48993841,2087.617041,10157.764,14128.93211,0.17,0.583889262,1545.204071,7122.973361,1030.632,0,100,0,0,0,0,0,0,779.1689959,162.2013839,12105.50327,0,22998.62621,105.9873353,372.9128067,36524.4,1.81898940354586E-12,0,1.81898940354586E-12,0,0,0,0,1.753328684,0.591751248,9.69725167332648E-05,2.6376524551448E-03,1.158939784,0,0,0,2.734943751,8.57662561932986E-02,2.332842168,0.402101582,4.488272435,0,0.115697724,-0.138322167,,-2.26E-02,0,0,6.540997183,-0.138322167,0,4.171006062,44.03471545,25.65819421,0,0,8.919002796,0,0,84.78986825,3101.754025
16,31,NOR,1,CurrentTrends,4,No,436,2025,1.55598504642519E-03,5.554468,0,2858.092866,2941.47436,131.1698739,102.2497117,2101.217756,10157.764,14165.22218,0.17,0.426351348,1184.458414,7006.850672,1030.632,0,99.97636338,0,0,0,0,0,0,779.1689959,177.9538695,12105.50327,0,23057.69803,105.9873353,298.0885003,36524.4,0,0,0,0,0,0,0,1.719880851,0.558303414,9.69725167332648E-05,2.6376524551448E-03,1.158939784,0,0,0,2.949395337,9.24059417496295E-02,2.513441616,0.435953722,4.669276188,0,0.063399167,-0.138322167,,-7.49E-02,0,0,5.708096981,-0.138322167,0,3.874414758,39.94571846,23.7458828,0,0,8.038349999,0,0,84.78986825,3258.894835
16,31,NOR,1,CurrentTrends,4,No,436,2030,1.78594266640571E-03,5.748397,0,2858.092866,2912.59985,129.5829352,101.0410526,2101.156535,10157.764,14154.65721,0.17,0.426344228,1274.644828,7035.881345,1030.632,0,99.98665098,0,0,0,0,0,0,779.1689959,173.3679161,12105.50327,0,23040.5007,105.9873353,319.8717789,36524.4,1.81898940354586E-12,0,1.81898940354586E-12,1.1541621,0,1.1541621,0,1.728961954,0.567384518,9.69725167332648E-05,2.6376524551448E-03,1.158939784,3.58574338,0.5970237,2.98871968,2.887479106,9.04857465039175E-02,2.461212305,0.426266801,4.61644106,0,0.16035317,-0.138322167,,2.20310029347106E-02,0,0,5.934011263,-0.138322167,0,3.955546545,41.05010023,24.26227451,0,0,8.276660982,0,0,84.78986825,3212.616313
