scenathon_id,pathway,country_id,country,tradeajustment,iteration,submission_id,year,gdp,population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,lnppmatureforest,lnppmatureotherland,patarget,agroecosh,protectedareasforest,protectedareasothernat,protectedareasother,oecmareas,calcbioscore,histcropland,histharvarea,histpasture,histurban,histforest,histotherland,calccropland,calcpasture,calcforest,calcnewforest,calcotherland,newotherland,calcurban,totalland,forestchange,newforestchange,netforestchange,histcropallco2e,histcropco2,histcropn2o,histcropch4,calccropallco2e,calccropn2o,calccropch4_ch4,calccropch4,calccropco2,histliveallco2e,histliven2o,histlivech4,calcliveallco2e,calclivech4_ch4,calclivech4,calcliven2o,calcallagrico2e,calcdeforco2,calcotherlucco2,calcsequestco2,calcsequestco3,calcalllandco2e,ghgbiofuels,histwfblue,calcwfblue,calcsequestaband,calcsequestaffor,calcfarmlabourfte,calcn_org,calcn_synth,histn_org,histn_synth,totalp,histp,lnppnewforest,lnppnewotherland,kcal_pou,pathway_id
16,GlobalSustainability,41,R_ASP,Yes,5,470,2025,8633.784082,815.279888,0,2620.433218,2617.78553,64.40814134,79.11167603,2091.150031,127492.9202,30394.14805,0.75,0.425839076,73395.18493,16835.78896,31528.593,387.475,74.26477498,0,0,0,0,0,0,88979.35333,128428.4428,188220.9359,6666.666667,82101.32198,19385.79023,5987.463198,519769.9742,-155.9556311,6666.666667,6510.711036,0,0,0,0,326.7826475,73.05501361,7.46098484,202.9387876,50.78884629,0,0,0,180.2820735,5.161989205,140.4061064,39.87596715,505.5762491,7.572288526,7.315988,-82.3146788,,-67.42640228,-1.48847193,0,129044.4079,-44.42165997,-37.89301883,18221.42936,2226.294782,7438.443907,0,0,1926.908713,0,5333.333333,15508.63219,2678.596494,3
16,GlobalSustainability,41,R_ASP,Yes,5,470,2030,9173.797024,826.039635,0,2566.146574,2563.23837,65.66755896,79.75898902,2090.009684,127492.9202,29669.55647,0.75,0.474736079,97476.53587,26414.53991,31528.593,387.475,75.53140139,0,0,0,0,0,0,84890.69743,124284.1976,188220.9359,13333.33333,80144.03973,22404.0546,6492.715608,519769.9742,0,6666.666667,6666.666667,296.7774855,0,75.4215735,221.355912,309.5240942,71.76273037,6.961298864,189.3473291,48.41403477,275.0460912,65.0114829,210.0346083,183.4187046,5.243550202,142.6245655,40.79413913,491.3645701,0,4.987916764,-128.7855338,,-123.797617,-1.578228799,0,125179.5581,-52.9994961,-75.78603767,17667.92203,2299.44908,7202.391285,0,0,1948.709772,0,10666.66667,17923.24368,2619.170226,3
16,GlobalSustainability,41,R_ASP,Yes,5,470,2035,9753.026102,829.159623,0,2511.859931,2508.710296,66.92834359,80.40734756,2085.884678,127492.9202,28947.40356,0.75,0.536914232,121557.8868,35993.29087,31528.593,387.475,76.76757221,0,0,0,0,0,0,80495.77405,117973.3034,188220.9359,20000,78193.34486,28013.80804,6872.807951,519769.9742,0,6666.666667,6666.666667,0,0,0,0,290.8373719,69.9495404,6.434797698,175.0264974,45.86133409,0,0,0,182.7744782,5.217342732,141.9117223,40.86275585,472.0336213,0,3.752320487,-182.6213396,,-178.8690191,-1.578228799,0,120230.6001,-68.94228306,-113.6790565,16961.9748,2352.451955,6921.124953,0,0,1955.245313,0,16000,22411.04643,2559.95007,3
16,GlobalSustainability,41,R_ASP,Yes,5,470,2040,10343.08549,826.874736,0,2457.573287,2454.194709,68.18996102,81.05650438,2082.410229,127492.9202,28227.00239,0.75,0.602072762,145639.2377,45572.04183,31528.593,387.475,78.00814369,0,0,0,0,0,0,76243.7798,110254.8241,188220.9359,26666.66667,76247.38183,34973.39044,7162.995394,519769.9742,0,6666.666667,6666.666667,0,0,0,0,272.0409578,67.96506765,5.907508796,160.6842392,43.39165086,0,0,0,179.1082181,5.10508253,138.8582448,40.24997324,449.570947,0,2.864767752,-240.2933274,,-237.4285597,-1.578228799,0,114767.2619,-88.7212521,-151.5720753,16261.98207,2405.807107,6623.114782,0,0,1956.958849,0,21333.33333,27978.71236,2500.929319,3
16,GlobalSustainability,41,R_ASP,Yes,5,470,2045,10925.53298,820.100224,0,2403.286644,2399.731206,69.45485691,81.71094366,2081.666916,127492.9202,27507.80987,0.75,0.63772683,145639.2377,45572.04183,31528.593,387.475,78.61505751,0,0,0,0,0,0,72539.96367,101010.9124,188220.9359,33333.33333,74304.68363,42968.99418,7391.151064,519769.9742,0,6666.666667,6666.666667,0,0,0,0,254.8350818,65.92825899,5.428913866,147.6664572,41.2403656,0,0,0,172.4136816,4.910021904,133.5525958,38.86108577,425.6705345,0,2.252382119,-300.9096635,,-298.6572814,-1.578228799,0,109592.4765,-111.4445693,-189.4650942,15658.87633,2404.029065,6369.934843,0,0,1940.072023,0,26666.66667,34375.19535,2442.148893,3
16,GlobalSustainability,41,R_ASP,Yes,5,470,2050,11514.8537,808.604602,0,2349,2345.283906,70.72077747,82.36686903,2083.040774,127492.9202,26789.86763,0.75,0.673741958,145639.2377,45572.04183,31528.593,387.475,79.22292694,0,0,0,0,0,0,68853.39302,91275.31396,188220.9359,40000,72365.36271,51499.8302,7555.13836,519769.9742,0,6666.666667,6666.666667,295.7274862,0,84.0054579,211.7220283,237.9505988,64.06172708,4.955506424,134.7897747,39.09909701,325.8697386,77.6063925,248.2633461,163.6813489,4.65742264,126.6818958,36.9994531,400.0537189,0,1.618903668,-363.0471171,,-361.4282134,-1.578228799,0,104008.3874,-135.6890041,-227.358113,15010.05053,2417.409112,6143.100588,0,0,1939.828237,0,32000,41199.86416,2383.571705,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2000,605.346786,164.946899,2024.279382,2024.279382,2024.923089,50.79893103,55.75735721,2040.528992,260558.946,43322.296,0.4,0.685707639,105889.281,11166.036,25763.73,296.033,69.25071147,37167.7867,22587.263,128848.74,0,299238.48,122742.1933,37167.7867,124621.9311,299238.48,0,125897.4112,0,1071.591009,587997.2,0,0,0,39.7891991,14.6553288,14.3377143,10.796156,39.96384103,13.11803708,0.397312455,10.80689877,16.03890518,178.4917751,39.9223461,138.569429,155.3558288,4.445476643,120.9169647,34.43886413,195.3196699,0,0,0,,0,0,13399.16562,16564.49054,0,0,3204.972173,838.0565301,984.6366384,765.7626169,1291.203,349.2363975,565.583,0,100703.7458,2155.912474,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2005,731.8627673,176.848736,2090.957366,2090.957366,2091.006008,53.05140035,57.78662959,2050.52648,260558.946,43322.296,0.4,0.703393474,105889.281,11166.036,25763.73,296.033,69.25071147,37977.4,24796.271,129172.94,0,294571.91,126178.95,37977.4,124293.4805,298387.7063,0,125889.1791,213.2014577,1236.23261,587997.2,-850.7737001,0,-850.7737001,50.81658122,23.3031923,15.8911662,11.62222272,53.44715917,15.91804972,0.427670285,11.63263176,25.89647769,190.5917469,42.7998207,147.7919262,165.519435,4.723461258,128.4781462,37.04128881,218.9074028,73.20155453,2.459150182,-0.964987534,,74.69571718,-5.92E-02,12949.42593,17282.56917,-0.964987534,0,3470.376032,997.3967513,1195.244182,897.5169741,1333.01132,450.5220062,674.14981,0,100703.7458,2226.184221,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2010,918.1000655,188.124904,2256.848562,2256.848562,2254.991669,62.90036177,65.58296862,2057.815527,260558.946,43322.296,0.4,0.702792326,105889.281,11166.036,25763.73,296.033,69.25071147,39713.89,28183.961,127197.462,0,289905.34,131084.508,39713.89,122176.4276,297131.6472,0,125879.6822,1669.382904,1426.170108,587997.2,-1256.059112,0,-1256.059112,55.66034,23.3119494,19.8973866,12.451004,52.06338829,17.38327545,0.457604061,12.44683045,22.23328238,198.6776972,44.5105479,154.1671493,172.4363274,4.912248246,133.6131523,38.82317514,224.2652229,108.0607559,10.00529318,-7.555922498,,110.5101266,-0.234492822,25833.23658,19090.24166,-7.555922498,0,3129.958691,952.6473745,1415.130483,998.8658898,1815.99848,474.633528,778.27261,0,100703.7458,2397.312566,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2015,1121.623264,199.843078,2305.526533,2305.526533,2303.80587,66.09686794,66.70148292,2061.074555,260231.309,43775.197,0.4,0.702391474,113839.825,12126.467,27830.428,303.254,69.25071147,41076.9394,29790.494,123531.032,0,285540.4,137496.8286,41076.9394,118567.6448,296356.0747,0,125868.7262,4482.524869,1645.290021,587997.2,-775.5724811,0,-775.5724811,51.64231998,18.4229311,20.945106,12.27428288,48.41972733,19.17469359,0.451059682,12.26882334,16.97621039,207.8544725,46.3702512,161.4842213,181.2566879,5.170231114,140.6302863,40.62640159,229.4263177,66.74677693,11.99376437,-20.28870095,,58.45184035,-0.250097477,28466.43377,18400.48359,-20.28870095,0,3183.152794,961.5376792,1690.374956,1043.480377,1885.77273,612.3882661,970.73883,0,100694.981,2449.851033,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2020,1139.262187,209.251929,2330.40645,2330.40645,2328.343358,66.19701867,69.63447808,2070.34883,259513.795,45330.814,0.4,0.705465363,116681.356,12710.841,29490.51,318.06,69.25071147,40924.7641,29151.143,121640.403,0,281321.02,143658.1129,40924.7641,116881.3095,296343.4354,0,125856.0869,6093.528068,1898.076,587997.2,-12.63929895,0,-12.63929895,50.3680648,16.4847462,21.903609,11.9797096,47.32030274,19.90968902,0.440299908,11.97615749,15.43445623,209.201017,46.4186268,162.7823902,182.2174098,5.196551788,141.3462086,40.87120117,228.4166145,1.144154083,3.775708475,-27.58038657,,-22.66052402,-1.121098046,28466.43377,18473.71546,-27.58038657,0,3122.372816,1019.936374,1751.759983,1089.341407,1967.40424,648.3542566,1018.45556,0,100684.8696,2478.31458,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2025,1379.590562,217.825881,0,2343.922042,2341.314095,69.22817117,71.15561953,2084.106799,259513.795,644.1494827,0.4,0.709315233,122803.4677,14313.87244,29490.51,318.06,74.7657004,0,0,0,0,0,0,39008.67744,104596.2466,296343.4354,1875,125059.0838,19216.68078,1898.076,587997.2,0,1875,1875,0,0,0,0,48.10168086,20.52563443,0.486217735,13.2251224,14.35092402,0,0,0,175.8095634,5.016022293,136.4358064,39.37375706,222.4876051,0,0,-103.9512623,,-103.9512623,-1.423639149,0,18619.67221,-86.97809852,-16.97316374,3050.373776,1065.106492,1798.582464,0,0,672.6490322,0,1500,100047.267,2487.932148,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2030,1630.175932,225.216832,0,2357.437633,2355.621313,72.30740836,72.72519167,2091.004075,259513.795,1288.298965,0.4,0.710687902,128925.5794,15916.90389,29490.51,318.06,80.21872064,0,0,0,0,0,0,37722.05762,90913.39366,296343.4354,3750,124262.0806,33108.15669,1898.076,587997.2,0,1875,1875,38.6497954,0,24.4923042,14.1574912,48.00395628,20.85850057,0.497136223,13.52210526,13.62335045,234.7961866,53.2804818,181.5157048,164.6623425,4.701824532,127.8896273,36.77271521,211.056898,0,0,-183.7997047,,-183.7997047,-1.609400754,0,18629.34696,-149.8533772,-33.94632748,3024.622082,1087.866161,1823.863249,0,0,685.7915705,0,3000,99409.6645,2499.01988,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2035,1873.686183,230.302017,0,2370.953225,2369.344659,75.34451395,74.24248046,2091.975152,259513.795,1932.448448,0.4,0.713676422,135047.691,17519.93533,29490.51,318.06,85.63459497,0,0,0,0,0,0,36592.42907,76673.75845,296343.4354,5625,123465.0775,47399.4236,1898.076,587997.2,-5.82E-11,1875,1875,0,0,0,0,47.57328555,20.91620384,0.502666452,13.67252748,12.98455423,0,0,0,149.709401,4.278946404,116.3873422,33.32205878,195.6732858,0,0,-265.457672,,-265.457672,-1.609400754,0,18769.10387,-214.5381808,-50.91949122,3036.933077,1097.253309,1831.256793,0,0,693.0110447,0,4500,98772.06197,2509.518735,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2040,2119.721131,233.824711,0,2384.468817,2382.998978,78.37639757,75.75342473,2088.922661,259513.795,2576.597931,0.4,0.716889311,141169.8027,19122.96678,29490.51,318.06,91.02207385,0,0,0,0,0,0,35685.37614,63257.46695,296343.4354,7500,122668.0743,60644.7712,1898.076,587997.2,0,1875,1875,0,0,0,0,47.18936293,20.99286773,0.504590897,13.72487239,12.47162281,0,0,0,133.2219373,3.812395,103.697144,29.52479331,178.8018995,0,0,-342.3816234,,-342.3816234,-1.609400754,0,19040.65638,-274.4889684,-67.89265496,3068.967365,1110.930721,1843.863356,0,0,704.3033948,0,6000,98134.45945,2519.976214,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2045,2364.618893,235.81859,0,2397.984408,2396.65885,81.40849701,77.26469207,2086.540742,259513.795,2576.597931,0.4,0.720380626,147291.9144,20725.99822,29490.51,318.06,95.70596144,0,0,0,0,0,0,34973.69307,50839.67682,296343.4354,7500,122668.0743,73774.24439,1898.076,587997.2,0,0,0,0,0,0,0,46.77389672,21.02078005,0.503086218,13.68394514,12.06917153,0,0,0,115.6213241,3.31391405,90.13846217,25.48286197,160.7858201,0,0,-401.807943,,-401.807943,-1.609400754,0,19382.546,-333.915288,-67.89265496,3115.767097,1122.751662,1852.533806,0,0,714.5150897,0,6000,98134.45945,2530.471259,3
16,GlobalSustainability,43,R_CSA,Yes,5,519,2050,2605.727496,236.120893,0,2411.5,2410.323306,84.44074402,78.77620341,2086.321581,259513.795,2576.597931,0.4,0.724209613,153414.0261,22329.02967,29490.51,318.06,99.29608688,0,0,0,0,0,0,34347.83361,40307.08653,296343.4354,7500,122668.0743,84932.69415,1898.076,587997.2,0,0,0,45.3650868,0,29.9554164,15.4096704,46.25358727,20.99523418,0.497908098,13.54310025,11.71525283,268.4814645,61.2105312,207.2709333,99.06409268,2.845432781,77.39577164,21.66832104,143.7082792,0,0,-452.3130616,,-452.3130616,-1.609400754,0,19542.54106,-384.4204066,-67.89265496,3118.723799,1131.47777,1854.609093,0,0,721.8894886,0,6000,98134.45945,2541.002587,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2000,1932.077865,539.467371,2392.317541,2392.317541,2390.35922,49.85977281,66.59962409,1999.440718,10802.953,87106.384,0.17,0.256824296,3794.831,20961.272,65377.723,116416.125,79.29976556,136203.7,75991.238,597311,0,41824.6668,702872.6332,136203.7,569508.7367,41824.6668,0,728782.5683,0,1892.328212,1478212,0,0,0,132.5853365,62.2841792,50.3074845,19.9936728,122.4845514,40.36229801,0.735053935,19.99346704,62.12878632,225.4254856,53.176032,172.2494536,160.9497096,4.479127932,121.8322798,39.11742984,283.434261,0,0,0,,0,0,115472.9515,203739.4378,0,0,8232.946737,1191.155151,4041.460855,1194.134399,6215.66848,483.1734178,1979.635,1572,12918.21104,2422.207496,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2005,2414.891569,597.204787,2401.075935,2401.075935,2402.407907,52.43152878,67.5566107,2021.601962,10802.953,87106.384,0.17,0.25943591,3794.831,20961.272,65377.723,116416.125,79.29976556,134984.2,86802.192,579477.9,0,42807.3855,720936.4145,134984.2,554739.4008,41824.6668,982,728274.36,14989.07373,2418.298652,1478212,0,982,982,151.3864744,70.0607079,60.0418182,21.28394832,138.6832778,50.08220127,0.782375568,21.28061546,67.32046102,253.8143205,59.9917227,193.8225978,182.7787283,5.057278025,137.5579623,45.220766,321.2490087,0,2.865421116,-26.58797345,,-23.72255234,-0.212997324,292041.8775,202706.923,-23.50777805,-3.080195409,8917.415949,1374.793597,5108.642801,1430.753906,7202.24057,558.8162876,2203.15189,1572,12918.21104,2437.009721,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2010,2966.422057,663.105916,2554.215208,2554.215208,2550.411434,59.43296015,76.22532898,2031.385725,10802.953,87106.384,0.17,0.263084594,3794.831,20961.272,65377.723,116416.125,79.29976556,132432.1,85791.841,582766.1,0,43790.1041,718970.4959,132432.1,564300.1503,41824.6668,1965,718451.8571,16147.7638,3090.461967,1478212,0,983,983,158.4805689,77.0578672,63.0172179,18.40548384,138.6095332,49.72346474,0.676384342,18.39765409,70.48841434,291.5362259,67.7296347,223.8065912,222.9235739,6.215643033,169.0654905,53.85808338,361.4779053,0,27.40030588,-16.89348057,,10.50682531,-5.52E-02,317740.3986,189890.2217,-10.7299531,-6.163527473,8772.770233,1561.024993,4905.439037,1706.511031,7362.96383,498.5213212,1993.95864,1572,12918.21104,2590.001191,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2015,3569.194149,735.465421,2582.425437,2582.425437,2585.819282,61.87784104,77.85775415,2023.860028,10822.184,87726.883,0.17,0.262751277,3936.289,21752.269,67959.656,116416.021,79.29976556,134932.4771,85022.627,580731.1,0,44185.8632,718075.6197,134932.4771,561815.5067,41824.6668,2361,716337.6184,16991.27864,3949.452299,1478212,7.28E-12,396,396,163.5427475,77.8428991,65.3691948,20.3306536,151.0718176,57.46334496,0.747269717,20.32573631,73.28273636,319.9368073,73.5566559,246.3801514,242.4054837,6.732608198,183.126943,59.27854076,393.4038323,0,23.35344631,-16.5174933,,6.835953001,-7.35E-02,328640.1169,195815.7924,-9.111850372,-7.405642933,9034.972867,1785.72443,5887.381344,1896.844653,7307.85425,607.5135814,2223.77772,1888.8,13593.02291,2627.153108,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2020,3770.996072,799.18575,2620.738685,2620.738685,2618.61159,65.40593873,78.43213802,2025.492642,11073.252,88678.174,0.17,0.266437676,4374.197,24822.023,91915.825,128760.127,79.29976556,137726.9377,90800.516,578203.5,0,44476.45,716879.5999,137726.9377,562160.0744,41824.6668,2651,711810.8445,16991.27864,5047.198,1478212,-7.28E-12,290,290,172.3663683,76.2473305,74.0061504,22.11288736,162.6149026,66.45109948,0.812887068,22.11052824,74.05327488,350.9962592,80.3675418,270.6287174,273.0245635,7.606741261,206.9033623,66.12120122,435.5638104,0,33.91758709,-14.95996015,,18.95762693,-7.57E-02,328640.1169,209802.4147,-6.644687213,-8.315272942,9571.648675,2242.18715,6916.700096,2311.381616,8114.93313,669.7009635,2406.40919,2120.8,13593.02291,2660.844391,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2025,4553.212302,863.019027,0,2603.702766,2599.636534,67.70835454,78.32129724,2038.947992,11073.252,86487.40051,0.17,0.301283971,4487.425411,25478.46839,91915.825,128760.127,99.9230033,0,0,0,0,0,0,130566.189,562160.0744,41824.6668,4566,710797.2376,21796.50852,6501.323698,1478212,0,1915,1915,0,0,0,0,153.9445122,63.74928523,0.814522107,22.15500131,68.04022563,0,0,0,281.296605,7.82529374,212.8479897,68.44861524,435.1035394,0,-0.866070036,-24.18369619,,-25.04976623,-0.137577697,0,197217.2926,-9.861728535,-14.32196765,9742.720769,2464.832263,6222.258026,0,0,671.9775684,0,3652.8,17437.20681,2642.722555,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2030,5436.059943,927.639325,0,2586.666846,2582.739581,70.06258148,78.23607574,2053.269805,11073.252,86396.04076,0.17,0.525,4600.653822,26134.91379,91915.825,128760.127,100,0,0,0,0,0,0,128999.9548,562160.0744,41824.6668,5204.333333,710046.3969,22440.43286,7536.140858,1478212,-7.28E-12,638.3333333,638.3333333,108.7856456,0,84.4518402,24.33380544,154.810238,64.56706715,0.864637827,23.5181489,66.72502197,335.407615,79.3619736,256.0456414,292.1171215,8.106209933,220.4889102,71.6282113,446.7710742,0,3.812435584,-26.59354498,,-22.7811094,-0.156285352,0,197988.2801,-10.26934576,-16.32419923,10312.69702,2783.444301,5941.619714,0,0,712.6159444,0,4163.466667,17952.34629,2626.605524,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2035,6383.000341,991.954281,0,2569.630927,2565.8417,72.41667243,78.15084619,2060.94343,11073.252,86308.05627,0.17,0.6,4713.882233,26791.35918,91915.825,128760.127,100,0,0,0,0,0,0,127455.6919,562160.0744,41824.6668,5842.666667,709323.2958,23077.92752,8527.676861,1478212,0,638.3333333,638.3333333,0,0,0,0,156.0235926,66.24591224,0.895198982,24.34941232,65.42826804,0,0,0,299.1679627,8.279297109,225.1968814,73.97108129,455.0352699,0,3.527032286,-29.03324219,,-25.50620991,-0.156285352,0,198858.5354,-10.7068114,-18.3264308,10815.85178,2971.790103,5947.489809,0,0,751.781958,0,4674.133333,18462.34201,2610.424764,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2040,7373.718871,1056.009387,0,2552.595008,2548.942758,74.77060776,78.06560727,2062.482801,11073.252,86183.70058,0.17,0.6375,4827.110644,27447.80458,91915.825,128760.127,100,0,0,0,0,0,0,126586.45,562160.0744,41824.6668,6481,708301.2779,23382.45209,9476.078838,1478212,0,638.3333333,638.3333333,0,0,0,0,158.2150377,68.56277204,0.917423549,24.95392054,64.69834515,0,0,0,302.5220209,8.34692731,227.0364228,75.48559804,460.5807732,0,5.803382182,-30.47837316,,-24.67499097,-0.156285352,0,201280.1349,-10.14971079,-20.32866237,11347.15537,3158.625726,6065.231729,0,0,804.3878895,0,5184.8,18705.96167,2594.180862,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2045,8409.146715,1117.923285,0,2535.559089,2532.046293,77.12490407,77.98039327,2063.344941,11073.252,86110.28029,0.17,0.675,4940.339055,28104.24997,91915.825,128760.127,100,0,0,0,0,0,0,126183.281,562160.0744,41824.6668,6481,707697.8727,23489.33192,10375.77316,1478212,7.28E-12,0,7.28E-12,0,0,0,0,160.5328813,70.76686665,0.934052205,25.40621999,64.35979466,0,0,0,301.9051157,8.302084281,225.8166924,76.08842323,462.2817116,0,6.142700287,-29.77392275,,-23.63122246,-0.156285352,0,205101.9549,-9.445260377,-20.32866237,11900.10936,3348.169359,6166.836676,0,0,855.978346,0,5184.8,18791.46554,2577.878132,3
16,GlobalSustainability,52,R_NMC,Yes,5,490,2050,9475.585528,1175.568092,0,2518.52317,2515.147889,79.47891985,77.89516015,2066.516988,11073.252,85972.8748,0.17,0.75,5053.567466,28760.69537,91915.825,128760.127,100,0,0,0,0,0,0,126491.9103,562160.0744,41824.6668,6481,706568.6049,23489.33192,11196.41166,1478212,-7.28E-12,0,-7.28E-12,131.0052075,0,105.026376,25.97883152,162.9510085,72.53601135,0.948383795,25.79603923,64.61895797,394.9834101,94.8442131,300.139197,297.2418297,8.143542494,221.5043558,75.73747389,460.0365529,0,10.14233946,-28.07059927,,-17.92825981,-0.156285352,0,210522.2323,-7.741936907,-20.32866237,12499.62137,3590.926541,6147.667171,0,0,906.906097,0,5184.8,18791.46554,2561.512767,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2000,688.951161,88.18566,2500.467983,2500.467983,2459.151711,81.18138028,67.5802317,2099.757188,15405.134,4523.123,1,0.294651432,6254.652,529.984,7154.296,0,60.03573182,48609.9221,27826.485,18142.8944,0,26277.91,23057.4316,48609.9221,18330.93626,26277.91,0,21002.34147,0,1867.048271,116088.1581,0,0,0,29.79963112,14.6342517,14.9151639,0.25021552,26.35782487,10.82467697,9.25E-03,0.251493061,15.28165484,63.97814522,8.2728009,55.70534432,61.25757113,1.975976526,53.7465615,7.511009632,87.615396,0,0,0,,0,0,0,685.7357143,0,0,866.3765167,1067.964105,126.9708901,1022.720097,900.371,27.35052909,193.947,0,1388.36824,2829.088663,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2005,787.1757719,85.611154,2658.286748,2658.286748,2604.258311,91.93709824,72.22086555,2110.006652,15405.134,4523.123,1,0.295675301,6254.652,529.984,7154.296,0,60.03573182,47793.7763,29956.227,18442.6869,0,26747.48,23106.1039,47793.7763,18643.32129,26277.91,0,20845.71999,378.3894474,2149.041071,116088.1581,0,0,0,28.42918912,11.8170646,16.4088834,0.20324112,27.29627072,16.20802149,7.41E-03,0.201501691,10.88674754,51.54041458,6.7742493,44.76616528,48.19688174,1.550127911,42.16347917,6.033402572,75.25318083,0,0.358768784,-1.061035835,,-0.702267052,-0.239971627,825.801798,594.9349772,-1.061035835,0,781.2615198,775.0867875,1335.878158,841.3211203,1228.49541,178.4793925,372.26456,0,1388.36824,2969.129092,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2010,890.0470274,83.705465,2701.934751,2701.934751,2634.673107,97.26126764,78.61349848,2101.450768,15405.134,4523.123,1,0.306798434,6254.652,529.984,7154.296,0,60.03573182,46980.1679,31885.953,17556.1428,0,27217.05,24203.1619,46980.1679,17792.35815,26277.91,0,20828.63662,1735.460299,2473.625131,116088.1581,0,0,0,32.4793126,12.8009878,19.4017824,0.2765424,34.61766511,21.86410174,1.01E-02,0.275987145,12.47757622,44.8703819,6.0733491,38.7970328,42.95075401,1.375132507,37.40360418,5.547149831,77.27278541,0,3.161611908,-4.468814309,,-1.307202401,-0.295633713,1292.35778,562.1822314,-4.468814309,0,775.0050428,779.0615382,2208.85549,799.2543642,1705.12979,280.218369,524.8267,0,1388.36824,2988.591842,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2015,944.1850123,82.607615,2614.753175,2614.753175,2637.331109,95.17802955,78.99881476,2088.152832,15406.658,4524.88,1,0.314962122,6367.43,551.441,7309.688,0,60.03573182,47053.7093,32597.913,17061.1962,0,27467.5875,23738.938,47053.7093,17284.1667,26277.91,0,20773.2279,1851.910912,2847.233294,116088.1581,0,0,0,33.97416514,12.3446229,21.4715592,0.15798304,37.04974083,24.92273348,5.77E-03,0.157044916,11.96996244,42.11723926,5.7519735,36.36526576,40.69374337,1.300200741,35.36546015,5.328283224,77.44785048,0,5.11990512,-4.695119247,,0.424785873,-0.295633713,1356.576506,585.2725008,-4.695119247,0,751.6518586,747.8003538,2566.476763,771.2065449,1884.10099,307.0882388,485.55923,0,1481.528729,3007.268292,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2020,1000.029535,81.287866,2655.45628,2655.45628,2594.957792,96.76096135,81.9119787,2087.774367,15433.401,4525.242,1,0.317588132,6618.211,584.65,7392.61,0,60.03573182,47102.2421,34329.898,16538.2998,0,27692.51,23705.4717,47102.2421,16726.0884,26277.91,0,20732.13212,1972.515485,3277.27,116088.1581,0,0,0,37.25055504,11.5487945,25.5623823,0.13937824,41.70624687,30.30286621,5.10E-03,0.138643257,11.26473741,37.820493,5.1815946,32.6388984,36.85344551,1.176150143,31.99128388,4.862161632,78.26405867,0,5.462178577,-4.981534856,,0.480643721,-0.295633713,1356.576506,622.4906204,-4.981534856,0,779.19657,685.663436,3514.399333,702.9534585,2655.96275,425.1299314,707.71171,0,1578.012388,2956.333522,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2025,1161.612016,75.853195,0,2655.45628,2594.477871,96.7427302,81.88590064,2091.202024,15433.401,2735.640106,1,0.331684652,10673.76365,1266.701374,7392.61,0,69.59131659,0,0,0,0,0,0,49781.97327,18052.87101,26277.91,3000,13725.61834,1972.515485,3277.27,116088.1581,0,3000,3000,0,0,0,0,44.88908778,32.60155295,4.46E-03,0.121318933,12.1662159,0,0,0,34.16169894,1.090356604,29.65769964,4.503999297,78.75515301,0,71.17627383,-16.82450464,,54.35176919,-0.295633713,0,638.7956685,0,-16.82450464,771.6033476,788.2215462,3745.181387,0,0,454.0959023,0,2400,1578.012388,2947.894381,3
16,GlobalSustainability,44,R_NEU,Yes,5,507,2030,1311.97774,75.01661,0,2646.284317,2585.436186,98.80552036,82.40067585,2096.939874,15433.401,2507.626527,1,0.339075885,14729.3163,1948.752747,7392.61,0,79.00360519,0,0,0,0,0,0,48208.08065,19254.46315,26277.91,4000,12581.5982,2488.836101,3277.27,116088.1581,0,1000,1000,20.02944456,0,19.8102996,0.21914496,43.40012389,31.64416918,4.38E-03,0.119206232,11.63674848,50.64665502,6.8261739,43.82048112,31.43018343,1.0030674,27.28343328,4.146750142,74.53467361,0,0.63262514,-22.43267285,,-21.80004771,-0.295633713,0,621.9415735,0,-22.43267285,742.6707786,798.9004035,3589.153334,0,0,438.5118867,0,3200,1991.068881,2928.035281,3
